,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
364,1482,4609,Chef Highway at Arthur,,30.015138,-89.983809,,,,,,2,POINT (-89.983809 30.015138),1569.601604222263,1080.105664088714,346.2789994159231,1832.866850024139,4.0389101049390845,2778.8685970142574,2460.7235328606644,False,False,True,False,True,False,False,599.0,49.0,509.0,0.0,258.0,241.0,17.0,444.0,66.0,54.0,0.0,22.0,71.0,1723.0,3.0,6.0,599.0,513.0,,1.0,0.08180300500834725,0.8497495826377296,0.0,1.0,0.9341085271317829,0.06589147286821706,1.0,0.14864864864864866,0.12162162162162163,0.0,0.013513513513513514,1.0,0.8564273789649416,,318.0,0.7162162162162162,86.0,0.14357262103505844,
370,1483,461,Poydras at S. Robertson,,29.952378,-90.079555,,,,,,2,POINT (-90.079555 29.952378),1427.637279411668,422.34187653869026,486.576755351437,106.21220247926676,169.33801164033116,190.90988108031954,156.52449685835393,False,False,False,True,True,True,True,729.0,332.0,391.0,6.0,511.0,55.0,456.0,688.0,200.0,59.0,47.0,22.0,71.0,13400.0,2.0,36.0,729.0,349.0,353.0,1.0,0.4554183813443073,0.5363511659807956,0.00823045267489712,1.0,0.10763209393346379,0.8923679060665362,1.0,0.29069767441860467,0.08575581395348837,0.06831395348837209,0.05232558139534884,1.0,0.4787379972565158,0.4842249657064472,349.0,0.5072674418604651,380.0,0.5212620027434842,
397,1484,4612,Chef Highway at Crowder,,30.014462,-89.987717,,,,,,2,POINT (-89.987717 30.014462),1648.9559183509182,1008.5840960434557,376.28174561641276,1858.6412166076504,92.37092496816518,2700.9290292344235,2386.9527412425914,False,False,True,False,True,False,False,2184.0,17.0,2167.0,0.0,632.0,217.0,415.0,1214.0,48.0,19.0,0.0,22.0,71.0,1723.0,4.0,0.0,2184.0,570.0,922.0,1.0,0.007783882783882784,0.9922161172161172,0.0,1.0,0.34335443037974683,0.6566455696202531,1.0,0.039538714991762765,0.015650741350906095,0.0,0.0,1.0,0.260989010989011,0.42216117216117216,1147.0,0.9448105436573312,1614.0,0.739010989010989,
403,1486,464,S. Claiborne at Jackson,,29.945329,-90.090105,,,,,,2,POINT (-90.090105 29.945329),909.2234852073099,317.7375000736606,329.6838363145364,312.7920678252035,16.81630489186196,422.65814310304165,269.425040074946,False,True,True,True,True,False,True,675.0,72.0,538.0,5.0,283.0,88.0,195.0,434.0,44.0,10.0,0.0,22.0,71.0,8600.0,1.0,0.0,675.0,195.0,217.0,1.0,0.10666666666666667,0.797037037037037,0.007407407407407408,1.0,0.31095406360424027,0.6890459363957597,1.0,0.10138248847926268,0.02304147465437788,0.0,0.0,1.0,0.28888888888888886,0.3214814814814815,391.0,0.9009216589861752,480.0,0.7111111111111111,
408,1487,4644,Gentilly Blvd. at Foy St.,,29.997896,-90.060965,,,,,,2,POINT (-90.060965 29.997896),1338.1269673578786,911.6059075533585,367.61247146573874,1582.9703109099576,109.00645348613568,928.8410469854975,1010.2990276880697,False,False,True,False,True,False,False,1207.0,238.0,905.0,12.0,424.0,227.0,197.0,836.0,100.0,15.0,0.0,22.0,71.0,3308.0,2.0,0.0,1009.0,392.0,467.0,1.0,0.19718309859154928,0.7497928748964374,0.009942004971002486,1.0,0.535377358490566,0.46462264150943394,1.0,0.11961722488038277,0.017942583732057416,0.0,0.0,1.0,0.38850346878097125,0.3869096934548467,721.0,0.8624401913875598,617.0,0.6114965312190287,
417,1488,4645,Gentilly Blvd. at Norman Mayer Ave.,,29.997226,-90.061486,,,,,,2,POINT (-90.061486 29.997226),1306.496175440435,984.1446382526628,325.0669530739278,1606.8925612107387,115.22386249740784,854.856287556585,1032.947687509193,False,False,True,False,True,False,False,1207.0,238.0,905.0,12.0,424.0,227.0,197.0,836.0,100.0,15.0,0.0,22.0,71.0,3308.0,2.0,0.0,1009.0,392.0,467.0,1.0,0.19718309859154928,0.7497928748964374,0.009942004971002486,1.0,0.535377358490566,0.46462264150943394,1.0,0.11961722488038277,0.017942583732057416,0.0,0.0,1.0,0.38850346878097125,0.3869096934548467,721.0,0.8624401913875598,617.0,0.6114965312190287,
426,1489,4646,Gentilly Blvd. at Pauger St.,,29.995688,-90.062784,,,,,,2,POINT (-90.062784 29.995688),1246.5247070612074,1081.09638631284,282.0386766917003,1548.496659036681,184.0189499019566,685.8071869459127,1101.3496876704496,False,False,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1490,465,S. Claiborne at First Street,,29.944603,-90.091353,,,,,,2,POINT (-90.091353 29.944603),833.9829796055188,235.42777362754998,256.42034161938534,329.7612570560101,18.09209447167813,340.3188762818585,187.20973987786002,False,True,True,True,True,True,True,675.0,72.0,538.0,5.0,283.0,88.0,195.0,434.0,44.0,10.0,0.0,22.0,71.0,8600.0,1.0,0.0,675.0,195.0,217.0,1.0,0.10666666666666667,0.797037037037037,0.007407407407407408,1.0,0.31095406360424027,0.6890459363957597,1.0,0.10138248847926268,0.02304147465437788,0.0,0.0,1.0,0.28888888888888886,0.3214814814814815,391.0,0.9009216589861752,480.0,0.7111111111111111,
432,1491,4651,N. Broad St. at Agriculture St.,,29.987235,-90.068395,,,,,,2,POINT (-90.068395 29.987235),1346.4596110580442,770.6861096818363,544.7606762917252,608.4181631069621,123.50938173783749,293.68232620773387,1761.6356867170232,False,False,False,False,True,True,False,431.0,186.0,218.0,0.0,190.0,94.0,96.0,366.0,41.0,30.0,0.0,22.0,71.0,3702.0,1.0,1.0,431.0,212.0,269.0,1.0,0.43155452436194897,0.505800464037123,0.0,1.0,0.49473684210526314,0.5052631578947369,1.0,0.11202185792349727,0.08196721311475409,0.0,0.00273224043715847,1.0,0.4918793503480278,0.6241299303944315,294.0,0.8032786885245902,219.0,0.5081206496519721,
438,1492,4652,N. Broad St. at Republic St.,,29.985103,-90.070333,,,,,,2,POINT (-90.070333 29.985103),1463.8311844912414,537.7019066409318,409.6699893182316,371.32475311885776,104.5629754182209,521.6825874799782,1961.8798959213611,False,False,False,True,True,False,False,661.0,439.0,52.0,0.0,327.0,91.0,236.0,497.0,219.0,53.0,0.0,22.0,71.0,3702.0,3.0,7.0,661.0,427.0,387.0,1.0,0.6641452344931922,0.07866868381240545,0.0,1.0,0.2782874617737003,0.7217125382262997,1.0,0.44064386317907445,0.10663983903420524,0.0,0.014084507042253521,1.0,0.6459909228441755,0.5854765506807866,233.0,0.4688128772635815,234.0,0.3540090771558245,
444,1493,4655,N. Broad St. at D'Abadie St.,,29.981081,-90.073944,,,,,,2,POINT (-90.073944 29.981081),1753.7651232357296,153.48413574190297,228.95131516630306,95.09012884634994,130.92415306583615,965.358892145493,2359.200237612519,False,True,True,True,True,False,False,481.0,224.0,238.0,4.0,395.0,181.0,214.0,469.0,116.0,51.0,28.0,22.0,71.0,3702.0,4.0,11.0,481.0,237.0,352.0,1.0,0.4656964656964657,0.49480249480249483,0.008316008316008316,1.0,0.4582278481012658,0.5417721518987342,1.0,0.24733475479744135,0.10874200426439233,0.05970149253731343,0.023454157782515993,1.0,0.49272349272349275,0.7318087318087318,263.0,0.5607675906183369,244.0,0.5072765072765073,
450,1494,4656,N. Broad St. at Lapeyrouse St.,,29.979462,-90.075408,,,,,,2,POINT (-90.075408 29.979462),1888.125397106081,175.28251403364197,346.4292434303284,123.41223057731754,64.00988466785438,1145.2797184021128,2277.7402706324833,False,True,True,True,True,False,False,481.0,224.0,238.0,4.0,395.0,181.0,214.0,469.0,116.0,51.0,28.0,22.0,71.0,3702.0,4.0,11.0,481.0,237.0,352.0,1.0,0.4656964656964657,0.49480249480249483,0.008316008316008316,1.0,0.4582278481012658,0.5417721518987342,1.0,0.24733475479744135,0.10874200426439233,0.05970149253731343,0.023454157782515993,1.0,0.49272349272349275,0.7318087318087318,263.0,0.5607675906183369,244.0,0.5072765072765073,
456,1495,4657,N. Broad St. at Columbus St.,,29.977855,-90.076843,,,,,,2,POINT (-90.076843 29.977855),2028.793845621715,128.42869205362652,501.96006559003405,146.88783853191572,173.92481404434363,1002.0299399128952,2133.6385472155503,False,True,False,True,True,False,False,481.0,224.0,238.0,4.0,395.0,181.0,214.0,469.0,116.0,51.0,28.0,22.0,71.0,3702.0,4.0,11.0,481.0,237.0,352.0,1.0,0.4656964656964657,0.49480249480249483,0.008316008316008316,1.0,0.4582278481012658,0.5417721518987342,1.0,0.24733475479744135,0.10874200426439233,0.05970149253731343,0.023454157782515993,1.0,0.49272349272349275,0.7318087318087318,263.0,0.5607675906183369,244.0,0.5072765072765073,
462,1496,4658,N. Broad St. at Esplanade Ave.,,29.976184,-90.078335,,,,,,2,POINT (-90.078335 29.976184),1929.9402476206699,206.51825975613258,569.7163225281615,310.80407093236687,78.38692061920997,841.3047073903833,1989.934897475366,False,True,False,True,True,False,False,843.0,246.0,556.0,0.0,404.0,189.0,215.0,708.0,142.0,32.0,11.0,22.0,71.0,3702.0,5.0,0.0,843.0,265.0,512.0,1.0,0.2918149466192171,0.6595492289442467,0.0,1.0,0.46782178217821785,0.5321782178217822,1.0,0.20056497175141244,0.04519774011299435,0.015536723163841809,0.0,1.0,0.3143534994068802,0.6073546856465006,523.0,0.7387005649717514,578.0,0.6856465005931198,
468,1497,4659,N. Broad St. at Ursulines Ave.,,29.974076,-90.080171,,,,,,2,POINT (-90.080171 29.974076),1721.4036459002452,418.267830975874,584.8078874558364,298.9341273215407,69.4731901560881,658.0559498192305,1820.3348689500037,False,False,False,True,True,False,False,857.0,761.0,65.0,0.0,375.0,267.0,108.0,708.0,357.0,93.0,92.0,22.0,71.0,4100.0,1.0,29.0,830.0,652.0,609.0,1.0,0.8879813302217037,0.07584597432905485,0.0,1.0,0.712,0.288,1.0,0.5042372881355932,0.13135593220338984,0.12994350282485875,0.04096045197740113,1.0,0.7855421686746988,0.7106184364060677,144.0,0.2033898305084746,178.0,0.21445783132530122,
472,1498,466,S. Claiborne at Third Street,,29.943697,-90.092987,,,,,,2,POINT (-90.092987 29.943697),742.5298129797923,132.58593208383132,177.3207657301782,297.9359205539426,38.056195705766505,237.50440429070326,84.77396414473239,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1499,4660,N. Broad St. at Dumaine St.,,29.97233,-90.0817,,,,,,2,POINT (-90.0817 29.97233),1554.459028223272,345.2861247539173,487.9472722122464,330.92942877752614,145.30498374082322,538.1208128734537,1691.7632219463296,False,True,False,True,True,False,False,530.0,249.0,269.0,0.0,312.0,143.0,169.0,434.0,196.0,14.0,20.0,22.0,71.0,4500.0,1.0,25.0,530.0,370.0,324.0,1.0,0.469811320754717,0.5075471698113208,0.0,1.0,0.4583333333333333,0.5416666666666666,1.0,0.45161290322580644,0.03225806451612903,0.04608294930875576,0.0576036866359447,1.0,0.6981132075471698,0.6113207547169811,179.0,0.41244239631336405,160.0,0.3018867924528302,
476,1500,4661,N. Broad St. at Orleans Ave.,,29.971002,-90.082847,,,,,,2,POINT (-90.082847 29.971002),1432.4008423575012,200.3691488806926,435.71568017228725,391.4316033997779,72.88535820259682,480.8687557606975,1603.1820415492832,False,True,False,True,True,False,False,530.0,249.0,269.0,0.0,312.0,143.0,169.0,434.0,196.0,14.0,20.0,22.0,71.0,4500.0,1.0,25.0,530.0,370.0,324.0,1.0,0.469811320754717,0.5075471698113208,0.0,1.0,0.4583333333333333,0.5416666666666666,1.0,0.45161290322580644,0.03225806451612903,0.04608294930875576,0.0576036866359447,1.0,0.6981132075471698,0.6113207547169811,179.0,0.41244239631336405,160.0,0.3018867924528302,
479,1501,4662,N. Broad St. at Lafitte St.,,29.96936,-90.084307,,,,,,2,POINT (-90.084307 29.96936),1288.7220742832667,56.447656058223785,432.8952574719842,375.9772940390367,74.87378971454591,469.58179917383586,1506.1913916456067,False,True,False,True,True,False,False,530.0,249.0,269.0,0.0,312.0,143.0,169.0,434.0,196.0,14.0,20.0,22.0,71.0,4500.0,1.0,25.0,530.0,370.0,324.0,1.0,0.469811320754717,0.5075471698113208,0.0,1.0,0.4583333333333333,0.5416666666666666,1.0,0.45161290322580644,0.03225806451612903,0.04608294930875576,0.0576036866359447,1.0,0.6981132075471698,0.6113207547169811,179.0,0.41244239631336405,160.0,0.3018867924528302,
482,1502,4663,N. Broad St. at Bienville St.,,29.967509,-90.085895,,,,,,2,POINT (-90.085895 29.967509),1141.174198002282,41.195813896495395,226.12884887338555,392.98627540566645,60.4029829086802,537.0321773556897,1418.2902710487983,False,True,True,True,True,False,False,554.0,142.0,243.0,24.0,198.0,78.0,120.0,411.0,42.0,51.0,7.0,22.0,71.0,5000.0,2.0,1.0,554.0,295.0,178.0,1.0,0.2563176895306859,0.43862815884476536,0.04332129963898917,1.0,0.3939393939393939,0.6060606060606061,1.0,0.10218978102189781,0.12408759124087591,0.0170316301703163,0.0024330900243309003,1.0,0.5324909747292419,0.3212996389891697,344.0,0.8369829683698297,259.0,0.4675090252707581,
489,1503,4664,S. Broad Ave. at Banks St.,,29.963135,-90.089745,,,,,,2,POINT (-90.089745 29.963135),890.2755438715074,86.2937465651538,262.7729843575092,339.33138924029737,88.87726072455993,888.8794788054004,1153.9541310501681,False,True,True,True,True,False,False,417.0,203.0,23.0,0.0,278.0,58.0,220.0,353.0,112.0,15.0,0.0,22.0,71.0,6300.0,3.0,26.0,417.0,331.0,321.0,1.0,0.486810551558753,0.05515587529976019,0.0,1.0,0.20863309352517986,0.7913669064748201,1.0,0.31728045325779036,0.042492917847025496,0.0,0.07365439093484419,1.0,0.7937649880095923,0.7697841726618705,200.0,0.56657223796034,86.0,0.20623501199040767,
490,1504,4665,S. Broad Ave. at Tulane Ave.,,29.961965,-90.090772,,,,,,2,POINT (-90.090772 29.961965),858.6747594710938,216.8043736295259,310.4066677829734,322.5166053210742,90.79537643020603,980.5005210339308,1032.0028183158713,False,True,True,True,True,False,False,645.0,163.0,412.0,29.0,304.0,74.0,230.0,511.0,115.0,83.0,0.0,22.0,71.0,7101.0,1.0,16.0,398.0,271.0,343.0,1.0,0.2527131782945736,0.6387596899224807,0.04496124031007752,1.0,0.24342105263157895,0.756578947368421,1.0,0.22504892367906065,0.162426614481409,0.0,0.03131115459882583,1.0,0.6809045226130653,0.5317829457364341,297.0,0.5812133072407045,127.0,0.31909547738693467,
496,1506,467,S. Claiborne at Washington,,29.942779,-90.094647,,,,,,2,POINT (-90.094647 29.942779),653.4244647020564,30.002376139518017,135.52296823409677,259.0525098216558,56.6284964098611,133.72923935477536,25.046600026528363,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,1507,4679,S. Broad at Erato,,29.953215,-90.097321,,,,,,2,POINT (-90.097321 29.953215),1196.3228054279764,407.07038119346964,520.3716965508338,61.654179334200414,137.32073605786292,382.84982340752896,378.70723815817485,False,False,False,True,True,True,True,917.0,0.0,898.0,0.0,285.0,0.0,285.0,386.0,49.0,16.0,0.0,22.0,71.0,6900.0,2.0,0.0,904.0,172.0,197.0,1.0,0.0,0.9792802617230099,0.0,1.0,0.0,1.0,1.0,0.12694300518134716,0.04145077720207254,0.0,0.0,1.0,0.1902654867256637,0.2148309705561614,321.0,0.8316062176165803,732.0,0.8097345132743363,
499,1508,468,S. Claiborne at Toledano,,29.941916,-90.096126,,,,,,2,POINT (-90.096126 29.941916),573.8955219990452,71.49320226749147,160.12308600528277,243.29761064431162,30.857586474237166,39.22235927922999,119.72237646204697,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1509,4680,S. Broad at Overpass,,29.95648,-90.094972,,,,,,2,POINT (-90.094972 29.95648),973.2874907790214,353.65746113974484,639.4390077097584,359.95347310328526,92.53580131705857,478.0945591701843,515.0389957776728,False,True,False,True,True,False,False,247.0,2.0,233.0,7.0,96.0,0.0,96.0,124.0,15.0,12.0,0.0,22.0,71.0,6900.0,1.0,0.0,247.0,43.0,93.0,1.0,0.008097165991902834,0.9433198380566802,0.02834008097165992,1.0,0.0,1.0,1.0,0.12096774193548387,0.0967741935483871,0.0,0.0,1.0,0.17408906882591094,0.3765182186234818,97.0,0.782258064516129,204.0,0.8259109311740891,
502,1510,4681,S. Broad at Gravier,,29.96052,-90.09155,,,,,,2,POINT (-90.09155 29.96052),852.9070544113691,377.420077192118,321.2504865402256,316.1814504127528,138.4057808264248,832.4125366825741,882.578537414847,False,True,True,True,True,False,False,1105.0,192.0,747.0,58.0,366.0,0.0,366.0,581.0,122.0,58.0,10.0,22.0,71.0,6000.0,1.0,19.0,892.0,321.0,536.0,1.0,0.17375565610859728,0.6760180995475114,0.05248868778280543,1.0,0.0,1.0,1.0,0.2099827882960413,0.09982788296041308,0.01721170395869191,0.03270223752151463,1.0,0.3598654708520179,0.4850678733031674,351.0,0.6041308089500861,571.0,0.6401345291479821,
506,1511,4682,S. Broad at Tulane,,29.961583,-90.090591,,,,,,2,POINT (-90.090591 29.961583),859.4499326578788,258.59672263089095,299.96899323178974,314.68193720852776,83.30118786749817,939.3127142987169,990.6211976377015,False,True,True,True,True,False,False,1105.0,192.0,747.0,58.0,366.0,0.0,366.0,581.0,122.0,58.0,10.0,22.0,71.0,6000.0,1.0,19.0,892.0,321.0,536.0,1.0,0.17375565610859728,0.6760180995475114,0.05248868778280543,1.0,0.0,1.0,1.0,0.2099827882960413,0.09982788296041308,0.01721170395869191,0.03270223752151463,1.0,0.3598654708520179,0.4850678733031674,351.0,0.6041308089500861,571.0,0.6401345291479821,
510,1512,4683,S. Broad at Banks,,29.96267,-90.089662,,,,,,2,POINT (-90.089662 29.96267),882.0950039570505,137.1712324107894,313.97637779209464,320.1492459485456,94.91786498050321,929.6601943401189,1103.5716828849293,False,True,True,True,True,False,False,1105.0,192.0,747.0,58.0,366.0,0.0,366.0,581.0,122.0,58.0,10.0,22.0,71.0,6000.0,1.0,19.0,892.0,321.0,536.0,1.0,0.17375565610859728,0.6760180995475114,0.05248868778280543,1.0,0.0,1.0,1.0,0.2099827882960413,0.09982788296041308,0.01721170395869191,0.03270223752151463,1.0,0.3598654708520179,0.4850678733031674,351.0,0.6041308089500861,571.0,0.6401345291479821,
514,1513,4684,N. Broad at Bienville,,29.967016,-90.085888,,,,,,2,POINT (-90.085888 29.967016),1109.9236095978274,26.253458467388185,171.61582128005995,383.40440182613014,83.42120683147243,561.3889858929987,1404.7758773779146,False,True,True,True,True,False,False,1254.0,397.0,672.0,0.0,619.0,210.0,409.0,1088.0,262.0,17.0,32.0,22.0,71.0,4900.0,1.0,5.0,1254.0,471.0,398.0,1.0,0.31658692185007975,0.5358851674641149,0.0,1.0,0.3392568659127625,0.6607431340872375,1.0,0.24080882352941177,0.015625,0.029411764705882353,0.004595588235294118,1.0,0.37559808612440193,0.31738437001594894,778.0,0.7150735294117647,783.0,0.6244019138755981,
526,1514,4685,N. Broad at St Louis,,29.968577,-90.084399,,,,,,2,POINT (-90.084399 29.968577),1230.22827710805,100.56679071388164,346.2284088896837,361.5585477148836,66.92886227811783,480.97382058880993,1473.4869907464308,False,True,True,True,True,False,False,1254.0,397.0,672.0,0.0,619.0,210.0,409.0,1088.0,262.0,17.0,32.0,22.0,71.0,4900.0,1.0,5.0,1254.0,471.0,398.0,1.0,0.31658692185007975,0.5358851674641149,0.0,1.0,0.3392568659127625,0.6607431340872375,1.0,0.24080882352941177,0.015625,0.029411764705882353,0.004595588235294118,1.0,0.37559808612440193,0.31738437001594894,778.0,0.7150735294117647,783.0,0.6244019138755981,
538,1515,4686,N. Broad at Orleans,,29.970536,-90.082809,,,,,,2,POINT (-90.082809 29.970536),1394.904338936706,153.99723451473406,434.16573357975295,407.4366919690394,71.60845869496701,464.54552120391907,1579.5534188973288,False,True,False,False,True,False,False,360.0,165.0,165.0,0.0,185.0,69.0,116.0,302.0,120.0,0.0,14.0,22.0,71.0,4401.0,1.0,0.0,360.0,164.0,114.0,1.0,0.4583333333333333,0.4583333333333333,0.0,1.0,0.372972972972973,0.6270270270270271,1.0,0.3973509933774834,0.0,0.046357615894039736,0.0,1.0,0.45555555555555555,0.31666666666666665,168.0,0.5562913907284768,196.0,0.5444444444444444,
545,1516,4687,N. Broad at Dumaine,,29.971983,-90.081578,,,,,,2,POINT (-90.081578 29.971983),1525.7835188198858,308.78066998634074,475.7681907792379,336.0296411857935,145.0756893516379,514.8853614785172,1672.664085092873,False,True,False,True,True,False,False,360.0,165.0,165.0,0.0,185.0,69.0,116.0,302.0,120.0,0.0,14.0,22.0,71.0,4401.0,1.0,0.0,360.0,164.0,114.0,1.0,0.4583333333333333,0.4583333333333333,0.0,1.0,0.372972972972973,0.6270270270270271,1.0,0.3973509933774834,0.0,0.046357615894039736,0.0,1.0,0.45555555555555555,0.31666666666666665,168.0,0.5562913907284768,196.0,0.5444444444444444,
552,1517,4688,N. Broad at Ursulines,,29.973649,-90.080097,,,,,,2,POINT (-90.080097 29.973649),1683.6183313511542,461.74154621841535,579.1965958962365,294.0353765302023,36.40216974842516,621.1905436251978,1792.6690822646306,False,False,False,True,True,False,False,1211.0,496.0,587.0,0.0,400.0,167.0,233.0,923.0,228.0,91.0,7.0,22.0,71.0,4000.0,1.0,25.0,1211.0,811.0,560.0,1.0,0.40957886044591246,0.4847233691164327,0.0,1.0,0.4175,0.5825,1.0,0.24702058504875407,0.09859154929577464,0.007583965330444204,0.027085590465872156,1.0,0.6696944673823286,0.4624277456647399,572.0,0.6197183098591549,400.0,0.33030553261767137,
