,,update_count,driving_time,routes
161,337,9,0.7333333333333336,"['27', '27', '27', '27', '45', '45', '45', '45', '45']"
337,161,1,0.6666666666666666,['27']
161,81,1,0.6666666666666666,['27']
81,84,2,0.5833333333333334,"['27', '91']"
84,94,1,1.3166666666666667,['27']
94,95,1,0.55,['27']
95,96,1,0.6333333333333333,['27']
96,97,1,0.45,['27']
97,98,1,2.0833333333333335,['27']
98,118,9,1.1833333333333333,"['27', '3', '3', '31', '31', '31', '32', '32', '32']"
118,99,7,0.8194444444444446,"['27', '31', '31', '31', '32', '32', '32']"
99,100,3,0.6,"['27', '52', '52']"
100,101,3,1.0833333333333333,"['27', '52', '52']"
101,102,3,0.35833333333333334,"['27', '52', '52']"
102,103,8,0.773809523809524,"['27', '52', '52', '9', '9', '9', '9', '9']"
103,145,8,1.1761904761904765,"['27', '52', '52', '9', '9', '9', '9', '9']"
145,359,8,0.8976190476190479,"['27', '52', '52', '9', '9', '9', '9', '9']"
359,395,6,0.35666666666666663,"['27', '9', '9', '9', '9', '9']"
395,36,1,0.5,['27']
36,360,1,1.2666666666666666,['27']
360,466,1,1.0166666666666666,['27']
466,104,1,0.65,['27']
104,105,1,0.7166666666666667,['27']
105,181,1,0.7666666666666667,['27']
106,107,1,0.9666666666666667,['27']
108,110,1,0.45,['27']
110,85,2,0.9,"['27', '91']"
85,153,5,0.7916666666666667,"['27', '91', '91', '91', '91']"
366,368,5,1.1791666666666667,"['3', '3', '3', '3', '3']"
368,367,2,3.5,"['3', '3']"
367,340,2,3.783333333333333,"['3', '3']"
340,338,2,0.5833333333333334,"['3', '3']"
338,339,2,0.7333333333333333,"['3', '3']"
339,129,2,1.1666666666666667,"['3', '3']"
129,116,2,1.7,"['3', '3']"
116,468,15,1.4726190476190477,"['3', '3', '3', '3', '3', '31', '31', '31', '31', '31', '32', '32', '32', '32', '32']"
468,116,19,0.8305555555555555,"['3', '3', '3', '3', '3', '31', '31', '31', '31', '31', '31', '31', '32', '32', '32', '32', '32', '32', '32']"
116,117,9,0.6604166666666667,"['3', '3', '31', '31', '32', '32', '52', '52', '52']"
117,99,9,1.1333333333333333,"['3', '3', '31', '31', '32', '32', '52', '52', '52']"
118,119,2,0.5833333333333334,"['3', '3']"
119,34,2,0.4,"['3', '3']"
34,38,7,0.3611111111111111,"['3', '3', '9', '9', '9', '9', '9']"
38,90,2,0.6666666666666666,"['3', '3']"
90,120,5,0.6875,"['3', '3', '84', '84', '84']"
120,315,2,2.0166666666666666,"['3', '3']"
315,11,5,0.9791666666666667,"['3', '3', '84', '84', '84']"
86,11,29,0.7464285714285713,"['3', '3', '32', '32', '49', '51', '52', '52', '52', '53-O', '53-O', '55', '55', '55', '57', '57', '61', '61', '61', '61', '62', '8', '8', '8', '8', '91', '91', '91', '91']"
86,120,3,0.9833333333333333,"['3', '3', '3']"
120,90,5,0.8291666666666666,"['3', '3', '3', '84', '84']"
90,38,3,0.6,"['3', '3', '3']"
38,34,3,0.775,"['3', '3', '3']"
34,119,3,0.9333333333333333,"['3', '3', '3']"
119,118,3,0.9416666666666667,"['3', '3', '3']"
118,98,3,0.6833333333333333,"['3', '3', '3']"
98,99,3,2.166666666666667,"['3', '3', '3']"
99,117,9,1.0250000000000001,"['3', '3', '3', '31', '31', '31', '32', '32', '32']"
117,116,9,0.7520833333333335,"['3', '3', '3', '31', '31', '31', '32', '32', '32']"
116,109,9,1.0020833333333334,"['3', '3', '3', '31', '31', '31', '32', '32', '32']"
109,129,3,0.5666666666666667,"['3', '3', '3']"
129,339,3,0.7666666666666667,"['3', '3', '3']"
339,338,3,0.5666666666666667,"['3', '3', '3']"
338,340,3,0.9166666666666666,"['3', '3', '3']"
340,367,3,3.683333333333333,"['3', '3', '3']"
367,366,3,4.466666666666667,"['3', '3', '3']"
368,369,3,1.4333333333333333,"['3', '3', '3']"
369,370,3,4.6,"['3', '3', '3']"
370,366,3,1.25,"['3', '3', '3']"
389,7,8,0.45952380952380956,"['31', '31', '31', '9', '9', '9', '9', '9']"
7,231,8,0.8523809523809525,"['31', '31', '31', '9', '9', '9', '9', '9']"
231,242,8,0.5285714285714287,"['31', '31', '31', '9', '9', '9', '9', '9']"
242,235,8,0.44761904761904764,"['31', '31', '31', '9', '9', '9', '9', '9']"
235,24,8,0.5190476190476191,"['31', '31', '31', '9', '9', '9', '9', '9']"
24,25,8,0.1785714285714286,"['31', '31', '31', '9', '9', '9', '9', '9']"
25,232,11,0.625,"['31', '31', '31', '55', '55', '55', '9', '9', '9', '9', '9']"
232,217,3,0.7666666666666667,"['31', '31', '31']"
217,200,9,0.4750000000000001,"['31', '31', '31', '51', '52', '52', '52', '53-O', '53-O']"
200,316,3,0.8166666666666667,"['31', '31', '31']"
316,124,3,2.1166666666666667,"['31', '31', '31']"
124,214,4,0.3944444444444445,"['31', '31', '31', '91']"
214,211,4,0.8833333333333333,"['31', '31', '31', '91']"
211,206,12,0.684848484848485,"['31', '31', '31', '48', '48', '48', '48', '91', '91', '91', '91', '91']"
206,89,6,0.6333333333333334,"['31', '31', '31', '32', '32', '32']"
