,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
397,01366,,469 E 110TH ST,,41.543662,-81.608954,,,0,,0,POINT (-81.608954 41.543662),4320.856162426005,2215.5552696023374,9889.763567665022,2206.50984885429,731.1198251856317,844.4388732702544,3494.217749196246,False,False,False,False,False,False,False,634,34,568,0,338,248,90,537,45,42,0,39,35,199200,1,0,634,330,278.0,1.0,0.05362776025236593,0.8958990536277602,0.0,1.0,0.7337278106508875,0.26627218934911245,1.0,0.08379888268156424,0.0782122905027933,0.0,0.0,1.0,0.5205047318611987,0.4384858044164038,450,0.8379888268156425,304,0.4794952681388013,
398,01367,,GRAYTON RD & EMERALD PKWY,,41.427693,-81.84298,,,0,,0,POINT (-81.84298 41.427693),5761.85881568561,2208.5092232888546,4410.897010987674,2214.3450557262436,2042.1634219029509,3827.570026492586,2249.575352186808,False,False,False,False,False,False,False,1178,784,31,173,440,383,57,828,137,52,0,39,35,123700,1,11,1178,861,817.0,1.0,0.66553480475382,0.02631578947368421,0.1468590831918506,1.0,0.8704545454545455,0.12954545454545455,1.0,0.16545893719806765,0.06280193236714976,0.0,0.013285024154589372,1.0,0.730899830220713,0.6935483870967742,628,0.7584541062801933,317,0.2691001697792869,
399,01388,,4770 LEE RD,,41.429747,-81.564745,,,0,,0,POINT (-81.564745 41.429747),4456.143525578893,1701.411006910445,5170.884207183077,2911.7504682066487,1209.1817585800006,4433.469072207894,5141.61138797686,False,False,False,False,False,False,False,1008,31,977,0,516,325,191,883,90,46,0,39,35,122300,2,0,1008,572,606.0,1.0,0.030753968253968252,0.9692460317460317,0.0,1.0,0.6298449612403101,0.3701550387596899,1.0,0.10192525481313704,0.052095130237825596,0.0,0.0,1.0,0.5674603174603174,0.6011904761904762,747,0.8459796149490374,436,0.43253968253968256,
400,01389,,4770 LEE RD,,41.429796,-81.564902,,,0,,0,POINT (-81.564902 41.429796),4465.467090347731,1701.9806830892705,5176.341780286074,2897.1110868981714,1213.8059911894484,4428.26842601389,5131.302863825893,False,False,False,False,False,False,False,892,70,818,0,434,314,120,631,135,128,0,39,35,122200,2,0,892,500,605.0,1.0,0.07847533632286996,0.9170403587443946,0.0,1.0,0.7235023041474654,0.2764976958525346,1.0,0.21394611727416799,0.20285261489698891,0.0,0.0,1.0,0.5605381165919282,0.6782511210762332,368,0.5832012678288431,392,0.43946188340807174,
401,01396,,4795 TIEDEMAN RD,,41.428005,-81.762083,,,0,,0,POINT (-81.762083 41.428005),8154.096645548844,894.3875040574901,4443.911806202472,469.267716609476,1558.7270389005203,1047.9541935352606,493.83618310648353,False,False,False,False,False,False,False,2588,1840,35,258,1082,807,275,2035,184,128,31,39,35,137103,3,20,2572,1676,1904.0,1.0,0.7109737248840804,0.013523956723338485,0.09969088098918083,1.0,0.7458410351201479,0.2541589648798521,1.0,0.09041769041769042,0.0628992628992629,0.015233415233415233,0.009828009828009828,1.0,0.6516329704510109,0.7357032457496137,1704,0.8373464373464373,896,0.3483670295489891,
402,01398,,4800 COUNTRY LN (LAYOVER),,41.429874,-81.492203,,,0,,0,POINT (-81.492203 41.429874),1313.126908733573,1531.4142181458703,2306.2286921435693,880.0297158776284,444.9196795588166,8675.116463177194,3815.787254268837,False,False,False,False,False,False,False,618,32,571,15,318,27,291,497,32,47,0,39,35,188107,2,0,618,266,667.0,1.0,0.05177993527508091,0.9239482200647249,0.024271844660194174,1.0,0.08490566037735849,0.9150943396226415,1.0,0.06438631790744467,0.09456740442655935,0.0,0.0,1.0,0.43042071197411,1.0792880258899675,418,0.8410462776659959,352,0.56957928802589,
403,01406,,4816 TIEDEMAN RD,,41.427553,-81.762074,,,0,,0,POINT (-81.762074 41.427553),8120.095867637306,845.936726444567,4395.355825334088,434.0132792603253,1554.7331858284065,999.3988678954869,448.0266958870479,False,False,False,False,False,False,False,1988,1096,407,31,936,235,701,1243,254,58,0,39,35,137101,2,0,1988,1168,1342.0,1.0,0.5513078470824949,0.20472837022132798,0.015593561368209255,1.0,0.25106837606837606,0.7489316239316239,1.0,0.20434432823813356,0.04666130329847144,0.0,0.0,1.0,0.5875251509054326,0.6750503018108652,931,0.7489943684633951,820,0.4124748490945674,
404,01407,,4820 LEE RD,,41.428359,-81.564758,,,0,,0,POINT (-81.564758 41.428359),4538.440183915032,1556.1518723719362,5016.661766172646,3003.6249462003643,1333.9624886375689,4317.949495118049,5074.979165946426,False,False,False,False,False,False,False,1008,31,977,0,516,325,191,883,90,46,0,39,35,122300,2,0,1008,572,606.0,1.0,0.030753968253968252,0.9692460317460317,0.0,1.0,0.6298449612403101,0.3701550387596899,1.0,0.10192525481313704,0.052095130237825596,0.0,0.0,1.0,0.5674603174603174,0.6011904761904762,747,0.8459796149490374,436,0.43253968253968256,
405,01408,,MONTICELLO BLVD & ELAINE ST,,41.538863,-81.503467,,,0,,0,POINT (-81.503467 41.538863),7396.321843995325,652.7046575325568,5412.933780301672,2495.9965522870903,478.2991614058938,2524.128426445506,5181.052790166635,False,False,False,False,False,False,False,1735,768,856,71,717,641,76,1384,296,220,12,39,35,180102,3,11,1699,1356,1452.0,1.0,0.4426512968299712,0.49337175792507204,0.04092219020172911,1.0,0.8940027894002789,0.10599721059972106,1.0,0.2138728323699422,0.15895953757225434,0.008670520231213872,0.007947976878612716,1.0,0.7981165391406709,0.8368876080691643,845,0.6105491329479769,343,0.201883460859329,
406,01409,,4840 HENRY ST,,41.428108,-81.599239,,,0,,0,POINT (-81.599239 41.428108),6938.89435851605,1494.6575498549241,4640.984547918314,1143.3484226790117,1642.3760731502302,3155.54497663676,2565.835233927564,False,False,False,False,False,False,False,655,256,308,0,254,164,90,524,53,11,0,39,35,154601,1,0,655,631,437.0,1.0,0.39083969465648855,0.47022900763358777,0.0,1.0,0.6456692913385826,0.3543307086614173,1.0,0.10114503816793893,0.02099236641221374,0.0,0.0,1.0,0.9633587786259542,0.667175572519084,460,0.8778625954198473,24,0.0366412213740458,
407,01410,,4840 HENRY ST,,41.428388,-81.599516,,,0,,0,POINT (-81.599516 41.428388),6939.486915895422,1466.5062527435364,4675.405533986229,1131.0139838237992,1626.9928929981866,3188.10634444011,2576.420195846497,False,False,False,False,False,False,False,714,270,397,0,366,133,233,459,107,23,0,39,35,154200,2,0,714,427,473.0,1.0,0.37815126050420167,0.5560224089635855,0.0,1.0,0.3633879781420765,0.6366120218579235,1.0,0.23311546840958605,0.05010893246187364,0.0,0.0,1.0,0.5980392156862745,0.6624649859943977,329,0.7167755991285403,287,0.4019607843137255,
408,01423,,496 E 110TH ST,,41.543893,-81.608807,,,0,,0,POINT (-81.608807 41.543893),4345.6082554795685,2237.671105121131,9865.503855200152,2186.5274819770266,755.6842047865863,870.9340868541135,3518.24171063586,False,False,False,False,False,False,False,372,0,372,0,214,134,80,302,8,24,0,39,35,116300,1,0,372,143,,1.0,0.0,1.0,0.0,1.0,0.6261682242990654,0.37383177570093457,1.0,0.026490066225165563,0.07947019867549669,0.0,0.0,1.0,0.3844086021505376,,270,0.8940397350993378,229,0.6155913978494624,
409,01429,,50 SEVERANCE CIRCLE (SEVERANCE PLACE),,41.519415,-81.55222,,,0,,0,POINT (-81.55222 41.519415),5080.116936411754,220.22543018850655,8380.79180917451,1528.610423743129,408.31440514949446,2649.8947242469017,1545.7808489662032,False,True,False,False,False,False,False,1001,405,287,262,758,71,687,845,84,57,271,39,35,140800,2,93,1001,539,765.0,1.0,0.4045954045954046,0.2867132867132867,0.26173826173826176,1.0,0.09366754617414248,0.9063324538258575,1.0,0.09940828402366864,0.06745562130177515,0.3207100591715976,0.11005917159763313,1.0,0.5384615384615384,0.7642357642357642,340,0.40236686390532544,462,0.46153846153846156,
410,01430,,BABBITT RD & FOX AV,,41.603735,-81.521839,,,0,,0,POINT (-81.521839 41.603735),13329.763143536034,705.4631456588319,1885.7840295164817,845.0735319278712,980.8588479825041,9371.585118999254,7326.937441919741,False,False,False,False,False,False,False,539,111,428,0,274,30,244,326,0,51,0,39,35,152502,1,0,539,386,239.0,1.0,0.20593692022263452,0.7940630797773655,0.0,1.0,0.10948905109489052,0.8905109489051095,1.0,0.0,0.15644171779141106,0.0,0.0,1.0,0.7161410018552876,0.44341372912801486,275,0.843558282208589,153,0.28385899814471244,
411,01433,,5000 TIEDEMAN RD,,41.424082,-81.760259,,,0,,0,POINT (-81.760259 41.424082),7983.427154245811,432.0927304242762,3980.1048879094983,190.34525491239037,1730.1889950381394,585.679705326106,39.28826248188862,False,False,False,True,False,False,True,2588,1840,35,258,1082,807,275,2035,184,128,31,39,35,137103,3,20,2572,1676,1904.0,1.0,0.7109737248840804,0.013523956723338485,0.09969088098918083,1.0,0.7458410351201479,0.2541589648798521,1.0,0.09041769041769042,0.0628992628992629,0.015233415233415233,0.009828009828009828,1.0,0.6516329704510109,0.7357032457496137,1704,0.8373464373464373,896,0.3483670295489891,
412,01434,,5000 TIEDEMAN RD,,41.423757,-81.760438,,,0,,0,POINT (-81.760438 41.423757),7947.7235428868335,400.17399620277723,3949.50984338671,224.0111643660203,1694.8769729609196,553.8716691769855,56.084729744649685,False,False,False,True,False,False,True,1988,1096,407,31,936,235,701,1243,254,58,0,39,35,137101,2,0,1988,1168,1342.0,1.0,0.5513078470824949,0.20472837022132798,0.015593561368209255,1.0,0.25106837606837606,0.7489316239316239,1.0,0.20434432823813356,0.04666130329847144,0.0,0.0,1.0,0.5875251509054326,0.6750503018108652,931,0.7489943684633951,820,0.4124748490945674,
413,01443,,TURNEY RD & GRACE AV,,41.420739,-81.608868,,,0,,0,POINT (-81.608868 41.420739),8126.432070013353,1171.3470166152933,4074.0342696193406,481.2312293381162,2519.6050754037,2555.419495600542,1409.1254188462553,False,False,False,False,False,False,False,978,402,532,16,364,209,155,561,51,3,5,39,35,154501,4,0,953,345,545.0,1.0,0.4110429447852761,0.5439672801635992,0.016359918200409,1.0,0.5741758241758241,0.4258241758241758,1.0,0.09090909090909091,0.0053475935828877,0.008912655971479501,0.0,1.0,0.3620146904512067,0.5572597137014315,511,0.910873440285205,608,0.6379853095487933,
414,01444,,HARVARD AV & E 53RD ST,,41.448232,-81.653188,,,0,,0,POINT (-81.653188 41.448232),4950.025750422386,756.9750515245647,7426.282809895033,52.93684569097274,449.8067909413661,3864.2598305931365,3689.149960633118,False,False,False,True,False,False,False,551,517,0,21,248,152,96,398,59,21,3,39,35,196100,1,0,551,428,401.0,1.0,0.9382940108892922,0.0,0.038112522686025406,1.0,0.6129032258064516,0.3870967741935484,1.0,0.14824120603015076,0.052763819095477386,0.007537688442211055,0.0,1.0,0.7767695099818511,0.7277676950998185,322,0.8090452261306532,123,0.22323049001814882,
415,01445,,SUPERIOR AV & E 52ND ST,,41.516991,-81.654039,,,0,,0,POINT (-81.654039 41.516991),4548.943162849326,983.0893594924744,14893.694835154984,561.254537791743,382.59110196026114,146.27338203753024,3059.3066029316838,False,False,False,False,True,True,False,772,285,326,63,376,73,303,610,57,25,0,39,35,108301,2,0,610,232,335.0,1.0,0.36917098445595853,0.422279792746114,0.08160621761658031,1.0,0.19414893617021275,0.8058510638297872,1.0,0.09344262295081968,0.040983606557377046,0.0,0.0,1.0,0.380327868852459,0.4339378238341969,528,0.8655737704918033,378,0.6196721311475409,
416,01447,,STORER AV & W 54TH ST,,41.462412,-81.723357,,,0,,0,POINT (-81.723357 41.462412),3559.5948411517534,2110.653272522397,8417.548360099154,881.9767569645784,808.7715539378272,2276.984016407672,2873.3984641306233,False,False,False,False,False,False,False,994,778,49,0,386,131,255,514,18,15,0,39,35,102700,2,0,994,122,465.0,1.0,0.7826961770623743,0.04929577464788732,0.0,1.0,0.3393782383419689,0.6606217616580311,1.0,0.03501945525291829,0.029182879377431907,0.0,0.0,1.0,0.1227364185110664,0.4678068410462777,481,0.9357976653696498,872,0.8772635814889336,
417,01451,,5228 LEE RD,,41.418171,-81.566074,,,0,,0,POINT (-81.566074 41.418171),5323.541414691709,543.9662616320907,3886.433947897638,3736.630966790028,634.0686646801643,3471.6386115355936,4605.806064390601,False,False,False,False,False,False,False,838,239,585,0,478,127,351,692,172,25,8,39,35,171103,1,0,756,422,543.0,1.0,0.2852028639618138,0.698090692124105,0.0,1.0,0.26569037656903766,0.7343096234309623,1.0,0.24855491329479767,0.036127167630057806,0.011560693641618497,0.0,1.0,0.5582010582010583,0.6479713603818615,487,0.703757225433526,334,0.4417989417989418,
418,01469,,HARVARD AV & E 55TH ST,,41.448267,-81.651261,,,0,,0,POINT (-81.651261 41.448267),5067.567068466277,583.5615904792203,7473.924755903414,220.33363954349642,622.9937867482915,3740.2025911886058,3850.5972681882818,False,False,False,True,False,False,False,551,517,0,21,248,152,96,398,59,21,3,39,35,196100,1,0,551,428,401.0,1.0,0.9382940108892922,0.0,0.038112522686025406,1.0,0.6129032258064516,0.3870967741935484,1.0,0.14824120603015076,0.052763819095477386,0.007537688442211055,0.0,1.0,0.7767695099818511,0.7277676950998185,322,0.8090452261306532,123,0.22323049001814882,
419,01471,,5408 TURNEY RD,,41.415086,-81.604712,,,0,,0,POINT (-81.604712 41.415086),8260.333404628667,1378.1416754114202,3353.1249170615874,1211.1535077415067,2893.655728901695,1831.2317144833423,1200.384657683283,False,False,False,False,False,False,False,761,543,138,12,494,106,388,746,116,21,0,39,35,154501,3,0,636,289,415.0,1.0,0.7135348226018396,0.18134034165571616,0.01576872536136662,1.0,0.2145748987854251,0.7854251012145749,1.0,0.1554959785522788,0.028150134048257374,0.0,0.0,1.0,0.45440251572327045,0.545335085413929,609,0.8163538873994638,347,0.5455974842767296,
420,01472,,TURNEY RD & LIBRARY DR,,41.415088,-81.604531,,,0,,0,POINT (-81.604531 41.415088),8248.43819925384,1386.4714619934261,3347.7295369490266,1218.8943115820837,2877.3729628343103,1825.5279430765868,1214.4704969033355,False,False,False,False,False,False,False,1465,211,1228,0,556,211,345,747,172,0,0,39,35,154603,4,0,1465,599,788.0,1.0,0.1440273037542662,0.8382252559726963,0.0,1.0,0.37949640287769787,0.6205035971223022,1.0,0.23025435073627845,0.0,0.0,0.0,1.0,0.4088737201365188,0.5378839590443686,575,0.7697456492637216,866,0.5911262798634812,
421,01496,,5555 BRECKSVILLE RD,,41.41191,-81.640627,,,0,,0,POINT (-81.640627 41.41191),8879.389676656581,2684.861508292799,4230.815829954388,3001.2995573387275,2956.8087006597852,4130.133270135131,1816.11173125038,False,False,False,False,False,False,False,1500,1439,0,39,575,503,72,1147,241,212,52,39,35,156101,1,6,1500,1415,1167.0,1.0,0.9593333333333334,0.0,0.026,1.0,0.8747826086956522,0.12521739130434784,1.0,0.2101133391455972,0.18482999128160418,0.045335658238884045,0.0052310374891020054,1.0,0.9433333333333334,0.778,636,0.5544899738448126,85,0.056666666666666664,
422,01510,,5600 BRECKSVILLE RD,,41.408699,-81.640596,,,0,,0,POINT (-81.640596 41.408699),9189.646797282832,2592.119817382935,3927.2396929229526,3182.655400848948,3291.0485631002985,4024.8917371577704,1460.146280310664,False,False,False,False,False,False,False,1500,1439,0,39,575,503,72,1147,241,212,52,39,35,156101,1,6,1500,1415,1167.0,1.0,0.9593333333333334,0.0,0.026,1.0,0.8747826086956522,0.12521739130434784,1.0,0.2101133391455972,0.18482999128160418,0.045335658238884045,0.0052310374891020054,1.0,0.9433333333333334,0.778,636,0.5544899738448126,85,0.056666666666666664,
423,01515,,5650 BRECKSVILLE RD,,41.408893,-81.640506,,,0,,0,POINT (-81.640506 41.408893),9174.885046505557,2588.3210210858024,3940.7944252342127,3163.9624792361396,3268.0322490118465,4022.4332140249962,1482.2166374713659,False,False,False,False,False,False,False,1500,1439,0,39,575,503,72,1147,241,212,52,39,35,156101,1,6,1500,1415,1167.0,1.0,0.9593333333333334,0.0,0.026,1.0,0.8747826086956522,0.12521739130434784,1.0,0.2101133391455972,0.18482999128160418,0.045335658238884045,0.0052310374891020054,1.0,0.9433333333333334,0.778,636,0.5544899738448126,85,0.056666666666666664,
424,01518,,STATE RD & HEARTHSTONE RD,,41.407041,-81.710308,,,0,,0,POINT (-81.710308 41.407041),8368.576979824953,1530.1077330890334,3343.8342756573284,757.1289618362254,373.861580547334,3081.276744524735,3032.5024814532753,False,False,False,False,True,False,False,805,723,0,0,300,215,85,509,78,32,0,39,35,177304,2,0,805,545,490.0,1.0,0.8981366459627329,0.0,0.0,1.0,0.7166666666666667,0.2833333333333333,1.0,0.15324165029469547,0.06286836935166994,0.0,0.0,1.0,0.6770186335403726,0.6086956521739131,399,0.7838899803536346,260,0.32298136645962733,
425,01519,,STATE RD & HEARTHSTONE RD,,41.407261,-81.710536,,,0,,0,POINT (-81.710536 41.407261),8348.997436842625,1552.0662234197127,3346.170166840507,733.1207957119283,375.1953978826475,3049.5353932250814,3000.8868855844203,False,False,False,False,True,False,False,1417,1287,20,36,541,393,148,920,68,22,0,39,35,177201,2,0,1417,960,940.0,1.0,0.908256880733945,0.014114326040931546,0.025405786873676783,1.0,0.7264325323475046,0.2735674676524954,1.0,0.07391304347826087,0.02391304347826087,0.0,0.0,1.0,0.6774876499647142,0.6633733239237827,830,0.9021739130434783,457,0.32251235003528583,
426,01520,,5685 BROOKPARK RD,,41.418848,-81.724371,,,0,,0,POINT (-81.724371 41.418848),7503.890038499482,340.5482707813376,3807.3029189006534,283.312641147557,461.24763058287306,1261.177270823082,1219.9058253799435,False,True,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,106600,2,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
427,01528,,BRECKSVILLE RD & ROCKSIDE WOODS BLVD N,,41.403782,-81.639093,,,0,,0,POINT (-81.639093 41.403782),9732.955089320087,2411.3474885994847,3402.209645169697,3415.5110204871376,3776.382803974831,3791.5327711794807,940.125760652627,False,False,False,False,False,False,False,1500,1439,0,39,575,503,72,1147,241,212,52,39,35,156101,1,6,1500,1415,1167.0,1.0,0.9593333333333334,0.0,0.026,1.0,0.8747826086956522,0.12521739130434784,1.0,0.2101133391455972,0.18482999128160418,0.045335658238884045,0.0052310374891020054,1.0,0.9433333333333334,0.778,636,0.5544899738448126,85,0.056666666666666664,
428,01532,,5800 LEXINGTON AV,,41.511027,-81.649903,,,0,,0,POINT (-81.649903 41.511027),4031.227973655067,1215.9679490683272,14336.143897947948,1215.5914998990497,220.75446536731013,678.6743760387028,3063.8167532507528,False,False,False,False,True,False,False,502,0,484,0,207,109,98,374,48,0,0,39,35,112301,1,0,502,318,264.0,1.0,0.0,0.9641434262948207,0.0,1.0,0.5265700483091788,0.47342995169082125,1.0,0.12834224598930483,0.0,0.0,0.0,1.0,0.6334661354581673,0.5258964143426295,326,0.8716577540106952,184,0.3665338645418327,
429,01536,,5805 LEXINGTON AV,,41.510944,-81.649684,,,0,,0,POINT (-81.649684 41.510944),4010.2481657263966,1236.644718503832,14329.914389170319,1233.5975922545965,241.16697639681206,694.1452359871689,3078.7135976465474,False,False,False,False,True,False,False,502,0,484,0,207,109,98,374,48,0,0,39,35,112301,1,0,502,318,264.0,1.0,0.0,0.9641434262948207,0.0,1.0,0.5265700483091788,0.47342995169082125,1.0,0.12834224598930483,0.0,0.0,0.0,1.0,0.6334661354581673,0.5258964143426295,326,0.8716577540106952,184,0.3665338645418327,
430,01538,,TURNEY RD & GRANNIS RD,,41.403697,-81.596557,,,0,,0,POINT (-81.596557 41.403697),8460.139658203858,422.78131492115295,1928.1950262952844,2673.7448468549637,2551.9875900602756,442.4617639639395,1875.993462277704,False,False,False,False,False,False,False,859,249,462,0,504,222,282,563,66,84,0,39,35,154502,1,35,859,437,544.0,1.0,0.28987194412107103,0.5378346915017462,0.0,1.0,0.44047619047619047,0.5595238095238095,1.0,0.1172291296625222,0.1492007104795737,0.0,0.06216696269982238,1.0,0.5087310826542492,0.6332945285215367,378,0.6714031971580817,422,0.4912689173457509,
431,01539,,BRECKSVILLE RD & ROCKSIDE WOODS BLVD N,,41.404023,-81.638966,,,0,,0,POINT (-81.638966 41.404023),9714.938606173688,2399.4183383988716,3416.9595673591184,3388.9711878706885,3747.6165577272222,3783.45060847312,968.9164835764138,False,False,False,False,False,False,False,1500,1439,0,39,575,503,72,1147,241,212,52,39,35,156101,1,6,1500,1415,1167.0,1.0,0.9593333333333334,0.0,0.026,1.0,0.8747826086956522,0.12521739130434784,1.0,0.2101133391455972,0.18482999128160418,0.045335658238884045,0.0052310374891020054,1.0,0.9433333333333334,0.778,636,0.5544899738448126,85,0.056666666666666664,
