,,update_count,driving_time,routes
107102,107101,3,0.36666666666666664,"('20656', '20688', '20700')"
107101,107096,3,0.41666666666666663,"('20656', '20688', '20700')"
99971145,107146,1,0.4,"('20656',)"
99973697,99973692,1,1.2166666666666666,"('20656',)"
99973692,99973696,1,0.75,"('20656',)"
99973696,99973694,1,0.6833333333333333,"('20656',)"
99973694,108072,1,0.8666666666666667,"('20656',)"
108074,108146,3,0.44166666666666665,"('20656', '20697', '20701')"
99970469,99970467,1,0.55,"('20656',)"
99972352,99970465,1,0.7166666666666667,"('20656',)"
99970550,99970548,1,0.6333333333333333,"('20656',)"
99970548,99970546,1,1.05,"('20656',)"
99970546,87900,1,1.2333333333333334,"('20656',)"
42900,42002,1,1.1333333333333333,"('20657',)"
42002,99970375,1,3.4833333333333334,"('20657',)"
99970375,42068,1,0.9333333333333333,"('20657',)"
42068,42070,1,1.0166666666666666,"('20657',)"
42070,99970556,1,0.6333333333333333,"('20657',)"
99970556,99970373,2,0.7,"('20657', '20695')"
99970373,46058,2,0.6666666666666666,"('20657', '20695')"
46058,46060,2,0.25,"('20657', '20695')"
46060,46062,1,0.6833333333333333,"('20657',)"
46062,46066,1,0.5166666666666667,"('20657',)"
46066,99970376,1,0.9,"('20657',)"
99970376,46070,2,0.48333333333333334,"('20657', '20757')"
46070,46509,2,0.5,"('20657', '20757')"
46509,46336,1,0.45,"('20657',)"
46336,99973957,1,0.8166666666666667,"('20657',)"
46078,46080,1,1.5,"('20657',)"
46082,45108,1,0.55,"('20657',)"
45110,53188,1,0.8666666666666667,"('20657',)"
53058,53900,1,1.6833333333333333,"('20657',)"
1000027,93002,1,0.6666666666666666,"('20658',)"
93002,93182,1,2.4166666666666665,"('20658',)"
93182,99973397,1,0.4666666666666667,"('20658',)"
99973397,99971073,1,0.85,"('20658',)"
99971073,99971075,1,0.95,"('20658',)"
99971075,99971076,1,0.5166666666666667,"('20658',)"
99971076,93172,1,1.1333333333333333,"('20658',)"
93172,80082,1,0.9666666666666667,"('20658',)"
80082,80330,1,1.35,"('20658',)"
80330,80332,1,0.5333333333333333,"('20658',)"
80332,80334,1,0.48333333333333334,"('20658',)"
80336,80338,1,0.45,"('20658',)"
80338,80340,1,0.55,"('20658',)"
80340,80398,1,0.5833333333333334,"('20658',)"
80398,99973791,1,1.0,"('20658',)"
99973791,99973793,1,1.5666666666666667,"('20658',)"
99973793,67234,1,1.5833333333333333,"('20658',)"
67232,67278,1,1.2166666666666666,"('20658',)"
67278,79026,1,0.9833333333333333,"('20658',)"
79026,79024,1,1.0833333333333333,"('20658',)"
79024,79022,1,0.7166666666666667,"('20658',)"
79022,79020,1,0.43333333333333335,"('20658',)"
79020,79516,1,0.9333333333333333,"('20658',)"
79900,79004,2,0.5333333333333333,"('20658', '20670')"
79004,79176,1,0.75,"('20658',)"
79176,79008,1,0.6833333333333333,"('20658',)"
79012,79554,1,1.2,"('20658',)"
67002,67008,1,2.1333333333333333,"('20658',)"
67008,67236,1,1.0333333333333334,"('20658',)"
67236,99974046,1,0.8333333333333334,"('20658',)"
