,,update_count,driving_time,routes
410,361,3,0.45,"['19', '19', '19']"
361,490,3,0.3333333333333333,"['19', '19', '19']"
490,103,5,0.45,"['19', '19', '19', '48', '48']"
103,361,5,0.5,"['19', '19', '19', '48', '48']"
361,105,5,0.4,"['19', '19', '19', '48', '48']"
105,571,5,0.275,"['19', '19', '19', '48', '48']"
571,84,5,0.8833333333333333,"['19', '19', '19', '48', '48']"
84,40,3,1.0833333333333333,"['19', '19', '19']"
40,376,3,0.25,"['19', '19', '19']"
376,375,3,0.55,"['19', '19', '19']"
375,35,3,0.55,"['19', '19', '19']"
35,36,7,0.8527777777777779,"['19', '19', '19', '22', '22', '55', '55']"
36,35,9,0.8354166666666667,"['19', '19', '19', '22', '22', '22', '55', '55', '55']"
35,393,3,0.5666666666666667,"['19', '19', '19']"
393,182,3,1.75,"['19', '19', '19']"
182,183,3,1.1333333333333333,"['19', '19', '19']"
183,184,3,1.0,"['19', '19', '19']"
184,186,5,1.1750000000000003,"['19', '19', '19', '27', '27']"
186,193,22,1.2809523809523813,"['19', '19', '19', '6', '6', '6', '7', '7', '9', '9', '9R', '9R', '9R', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'LOWL', 'NBUS', 'NOWL', 'NOWL', 'NOWL']"
193,526,19,1.3592592592592594,"['19', '19', '19', '6', '6', '6', '7', '7', '9', '9', '9R', '9R', '9R', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'LOWL', 'NBUS']"
526,542,3,1.1833333333333333,"['19', '19', '19']"
542,405,3,1.225,"['19', '19', '19']"
405,488,3,1.475,"['19', '19', '19']"
488,717,3,2.3083333333333336,"['19', '19', '19']"
717,305,3,2.55,"['19', '19', '19']"
305,345,3,1.45,"['19', '19', '19']"
345,555,3,0.9166666666666666,"['19', '19', '19']"
555,714,3,1.4,"['19', '19', '19']"
714,718,9,1.0895833333333336,"['19', '19', '19', '49', '49', '49', '90', '90', '90']"
718,716,3,1.2833333333333334,"['19', '19', '19']"
716,715,3,1.1333333333333333,"['19', '19', '19']"
715,536,11,1.1533333333333333,"['19', '19', '19', '28', '28', '28', '28', '30', '30', '91', '91']"
536,242,3,0.7666666666666667,"['19', '19', '19']"
242,715,2,1.0666666666666667,"['19', '19']"
715,716,2,1.1833333333333333,"['19', '19']"
716,718,2,1.7166666666666666,"['19', '19']"
718,714,6,1.0699999999999998,"['19', '19', '49', '49', '90', '90']"
714,555,5,1.6541666666666668,"['19', '19', '27', '27', '27']"
555,345,2,0.8,"['19', '19']"
345,717,2,1.7833333333333334,"['19', '19']"
717,488,2,1.9833333333333334,"['19', '19']"
488,405,2,1.6,"['19', '19']"
405,402,5,1.4875,"['19', '19', '31', '31', '31']"
402,542,2,1.4333333333333333,"['19', '19']"
