,index,stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,nearby_stops,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
34,64,13293,13293,16th St & Mission St,37.764983,-122.419835,,,https://www.sfmta.com/13293,,,,0,,POINT (-122.419835 37.764983),3171.2949628836413,171.9231967297186,2590.713112003621,141.80860307622945,201.12939501457788,2977.4636879686354,1007.6871069454706,"['13293', '13292', '13291', '15552', '15551']",False,True,False,True,True,False,False,747,258,50,384,300,54,246,681,150,178,0,6,75,20102,3,95,747,692,,1.0,0.3453815261044177,0.0669344042838018,0.5140562248995983,1.0,0.18,0.82,1.0,0.2202643171806167,0.2613803230543318,0.0,0.1395007342143906,1.0,0.926372155287818,,258,0.3788546255506608,55,0.073627844712182,"{""'10455800'""}"
35,67,17763,17763,16th St & Missouri St,37.766384,-122.397023,,,https://www.sfmta.com/17763,,,,0,,POINT (-122.397023 37.766384),830.8134367485659,562.8568388092483,994.5605760803404,248.7400769941099,392.8861839689338,2543.9303232671778,374.5373911954591,"['17763', '17768', '14123']",False,False,False,True,True,False,True,1488,946,42,282,895,198,697,1232,465,52,0,6,75,60702,1,23,1488,1112,651.0,1.0,0.635752688172043,0.0282258064516129,0.189516129032258,1.0,0.2212290502793296,0.7787709497206704,1.0,0.3774350649350649,0.0422077922077922,0.0,0.0186688311688311,1.0,0.7473118279569892,0.4375,692,0.5616883116883117,376,0.2526881720430107,"{""'10455800'""}"
36,69,13295,13295,16th St & Potrero Ave,37.7658,-122.407624,,,https://www.sfmta.com/13295,,,,0,,POINT (-122.407624 37.7658),1970.8684648480728,407.4161960402908,1563.6055583471627,126.52995502557692,1021.2883667620792,2432.579179408516,416.21041323923447,"['13295', '13296', '17298', '16027', '16026']",False,False,False,True,False,False,False,372,201,5,86,194,81,113,353,149,91,16,6,75,17700,1,33,372,344,141.0,1.0,0.5403225806451613,0.0134408602150537,0.2311827956989247,1.0,0.4175257731958763,0.5824742268041238,1.0,0.4220963172804532,0.2577903682719547,0.0453257790368272,0.093484419263456,1.0,0.9247311827956988,0.3790322580645161,64,0.1813031161473088,28,0.075268817204301,"{""'10455800'""}"
37,73,17865,17865,16th Street & Owen St,37.766722,-122.392805,,,https://www.sfmta.com/17865,,,,0,,POINT (-122.392805 37.766722),408.31340976994886,852.8135423275717,1281.4819748227842,565.9430333004657,754.8050725260556,2649.082691858102,114.2547202648228,"['17866', '17865']",False,False,False,False,False,False,True,5464,2229,20,2677,2236,200,2036,4382,558,974,379,6,75,60701,2,715,5348,4167,1658.0,1.0,0.4079428989751098,0.0036603221083455,0.4899341142020498,1.0,0.0894454382826475,0.9105545617173524,1.0,0.1273391145595618,0.2222729347329986,0.0864901871291647,0.1631675034230944,1.0,0.7791697830964847,0.3034407027818448,1805,0.4119123687813784,1181,0.2208302169035153,"{""'10455800'""}"
38,74,17770,17770,16th Street & Rhode Island St,37.76611,-122.402822,,,https://www.sfmta.com/17770,,,,0,,POINT (-122.402822 37.76611),1327.6036606945308,62.24132556540364,1156.3564609712168,213.3814944940349,708.2606974705785,2390.10155054853,305.5174346927403,"['17770', '17761', '14350', '16187', '16188', '16190', '16189', '16191']",False,True,False,True,False,False,True,1488,946,42,282,895,198,697,1232,465,52,0,6,75,60702,1,23,1488,1112,651.0,1.0,0.635752688172043,0.0282258064516129,0.189516129032258,1.0,0.2212290502793296,0.7787709497206704,1.0,0.3774350649350649,0.0422077922077922,0.0,0.0186688311688311,1.0,0.7473118279569892,0.4375,692,0.5616883116883117,376,0.2526881720430107,"{""'10455800'""}"
39,75,17769,17769,16th Street & Wisconsin St,37.766287,-122.399842,,,https://www.sfmta.com/17769,,,,0,,POINT (-122.399842 37.766287),1134.9970054477228,373.2537872111836,1167.6830439007254,113.00037133562512,605.7240173901887,2524.738360428845,592.3824887362354,"['17769', '17762', '14350']",False,True,False,True,False,False,False,1488,946,42,282,895,198,697,1232,465,52,0,6,75,60702,1,23,1488,1112,651.0,1.0,0.635752688172043,0.0282258064516129,0.189516129032258,1.0,0.2212290502793296,0.7787709497206704,1.0,0.3774350649350649,0.0422077922077922,0.0,0.0186688311688311,1.0,0.7473118279569892,0.4375,692,0.5616883116883117,376,0.2526881720430107,"{""'10455800'""}"
40,78,13301,13301,16th St & Valencia St,37.764849,-122.422056,,,https://www.sfmta.com/13301,,,,0,,POINT (-122.422056 37.764849),2989.262999223194,299.0439697584286,2389.5998987599464,28.01014462467222,218.78430538569705,3107.5192711786294,817.075563295841,"['13301', '13300']",False,True,False,True,True,False,False,909,552,41,97,403,82,321,821,442,72,69,6,75,20201,2,87,909,802,337.0,1.0,0.6072607260726073,0.0451045104510451,0.1067106710671067,1.0,0.2034739454094292,0.7965260545905707,1.0,0.53836784409257,0.0876979293544458,0.0840438489646772,0.1059683313032886,1.0,0.8822882288228823,0.3707370737073707,151,0.1839220462850182,107,0.1177117711771177,"{""'10455800'""}"
41,81,13799,13799,170 Buckingham Way,37.725936,-122.478889,,,https://www.sfmta.com/13799,,,,0,,POINT (-122.478889 37.725936),4686.246999819364,124.56621071915085,302.7264295249332,412.06472466004186,564.5015741180872,111.23293612564892,133.864707433134,"['13799', '13800', '13801', '13798']",False,True,True,False,False,True,True,4262,1493,477,1039,604,0,604,957,345,111,8,6,75,33201,1,93,1705,876,608.0,1.0,0.3503050211168465,0.1119192867198498,0.2437822618488972,1.0,0.0,1.0,1.0,0.3605015673981191,0.115987460815047,0.0083594566353187,0.0971786833855799,1.0,0.513782991202346,0.1426560300328484,400,0.4179728317659352,829,0.4862170087976539,"{""'10455800'""}"
42,82,14798,14798,1721 Geneva Ave,37.71108,-122.42627,,,https://www.sfmta.com/14798,,,,0,,POINT (-122.42627 37.71108),6704.466110166799,1806.4875369217543,1869.1578779373915,1180.4061612528455,1009.4873477092618,1241.380813025442,4511.120719910558,"['14798', '14799']",False,False,False,False,False,False,False,1100,13,252,171,317,20,297,542,42,12,0,6,75,60502,1,0,1097,253,263.0,1.0,0.0118181818181818,0.2290909090909091,0.1554545454545454,1.0,0.0630914826498422,0.9369085173501576,1.0,0.077490774907749,0.022140221402214,0.0,0.0,1.0,0.2306289881494986,0.2390909090909091,488,0.9003690036900369,844,0.7693710118505014,"{""'10455800'""}"
43,83,16565,16565,1725 Sunnydale Ave,37.71277,-122.41957,,,https://www.sfmta.com/16565,,,,0,,POINT (-122.41957 37.71277),6656.657431062919,2289.309871960419,1260.254193178503,1697.969320570017,1154.935253183319,690.8415201055606,4390.646739285734,"['16565', '16566', '16568', '16339', '16340']",False,False,False,False,False,False,False,1100,13,252,171,317,20,297,542,42,12,0,6,75,60502,1,0,1097,253,263.0,1.0,0.0118181818181818,0.2290909090909091,0.1554545454545454,1.0,0.0630914826498422,0.9369085173501576,1.0,0.077490774907749,0.022140221402214,0.0,0.0,1.0,0.2306289881494986,0.2390909090909091,488,0.9003690036900369,844,0.7693710118505014,"{""'10455800'""}"
44,85,16186,16186,176 Rhode Island St,37.75617,-122.401842,,,https://www.sfmta.com/16186,,,,0,,POINT (-122.401842 37.75617),1476.0649592208624,793.8988431323044,429.2633450296459,702.9264351235745,603.9419091662685,3502.2393829883176,1151.9292240694683,"['16186', '13452', '14355', '16196']",False,False,False,False,False,False,False,1362,982,0,111,618,414,204,1101,625,230,14,6,75,61401,3,60,1362,1362,1032.0,1.0,0.7209985315712188,0.0,0.0814977973568281,1.0,0.6699029126213593,0.3300970873786408,1.0,0.5676657584014533,0.2089009990917348,0.0127157129881925,0.0544959128065395,1.0,1.0,0.7577092511013216,172,0.1562216167120799,0,0.0,"{""'10455800'""}"
45,86,17572,17572,17th Ave & Quintara St,37.748592,-122.473834,,,https://www.sfmta.com/17572,,,,0,,POINT (-122.473834 37.748592),2380.38737215367,759.299109654488,1936.051590164264,712.1751552391089,450.7905625564292,2303.690330073405,1090.733294421981,"['17572', '13304', '16137', '16139', '17573']",False,False,False,False,False,False,False,1529,558,59,849,693,621,72,1314,560,206,103,6,75,30400,3,241,1529,1390,1206.0,1.0,0.3649444081098757,0.0385873119686069,0.5552648790058862,1.0,0.8961038961038961,0.1038961038961039,1.0,0.426179604261796,0.1567732115677321,0.078386605783866,0.1834094368340943,1.0,0.9090909090909092,0.788750817527796,204,0.1552511415525114,139,0.0909090909090909,"{""'10455800'""}"
46,87,13305,13305,17th Ave & Rivera St,37.746745,-122.473707,,,https://www.sfmta.com/13305,,,,0,,POINT (-122.473707 37.746745),2589.583064867698,669.3577364996826,1751.8113376200413,841.7190161114074,278.2334986052217,2098.9932218746044,909.5031083794624,"['13305', '13304', '13306', '16468']",False,False,False,False,True,False,False,791,335,0,387,382,370,12,674,173,160,12,6,75,30400,4,0,791,732,,1.0,0.4235145385587863,0.0,0.4892541087231353,1.0,0.9685863874345548,0.031413612565445,1.0,0.2566765578635014,0.2373887240356083,0.0178041543026706,0.0,1.0,0.9254108723135273,,329,0.4881305637982195,59,0.0745891276864728,"{""'10455800'""}"
47,90,13307,13307,17th St & Belvedere St,37.76176,-122.44768,,,https://www.sfmta.com/13307,,,,0,,POINT (-122.44768 37.76176),881.270290964685,814.881517124366,1351.1573055838835,765.6202763202203,1107.02365459537,4878.881310148421,835.2403868055044,"['13307', '13309', '13310', '17220', '13659', '14204', '14205', '14077', '14070', '14088', '14093']",False,False,False,False,False,False,False,1337,975,0,135,494,221,273,1011,331,343,151,6,75,17101,2,60,1337,1308,704.0,1.0,0.7292445774121167,0.0,0.1009723261032161,1.0,0.4473684210526316,0.5526315789473685,1.0,0.3273986152324431,0.3392680514342235,0.1493570722057369,0.059347181008902,1.0,0.9783096484667164,0.5265519820493643,126,0.1246290801186943,29,0.0216903515332834,"{""'10455800'""}"
48,91,13311,13311,17th St & Castro St,37.762576,-122.434979,,,https://www.sfmta.com/13311,,,,0,,POINT (-122.434979 37.762576),2149.976674528961,159.0597885325153,1140.3556684398454,9.708199449105374,985.1272784996812,4128.033926844514,26.99393315218177,"['13311', '13326', '13325', '14312', '14311', '14313', '14314', '14315', '14334', '15667', '15665', '15728', '16991']",False,True,False,True,False,False,True,1179,721,27,102,631,184,447,1023,424,170,119,6,75,20300,3,68,1179,947,471.0,1.0,0.6115351993214588,0.0229007633587786,0.0865139949109414,1.0,0.2916006339144215,0.7083993660855784,1.0,0.4144672531769306,0.1661779081133919,0.1163245356793743,0.0664711632453567,1.0,0.8032230703986429,0.3994910941475827,242,0.2365591397849462,232,0.1967769296013571,"{""'10455800'""}"
49,94,13314,13314,17th St & Diamond St,37.762415,-122.437489,,,https://www.sfmta.com/13314,,,,0,,POINT (-122.437489 37.762415),2084.416807655944,81.47124545324695,1051.1896306686265,143.4473910680512,999.414858068892,4442.286704215665,293.2855591869107,"['13314', '13329', '13332', '14543']",False,True,False,True,False,False,True,1380,963,57,205,748,357,391,1229,647,221,177,6,75,17000,3,28,1380,1237,831.0,1.0,0.6978260869565217,0.0413043478260869,0.1485507246376811,1.0,0.4772727272727273,0.5227272727272727,1.0,0.5264442636289667,0.1798209926769731,0.1440195280716029,0.0227827502034174,1.0,0.8963768115942029,0.6021739130434782,175,0.1423921887713588,143,0.1036231884057971,"{""'10455800'""}"
50,95,13318,13318,17th St & Noe St,37.762645,-122.432991,,,https://www.sfmta.com/13318,,,,0,,POINT (-122.432991 37.762645),2266.947239251526,405.7024373296134,1256.9839588200732,45.68592856711891,816.8701703446786,3988.602684165129,194.63571073761307,"['13318', '13340', '13341', '15654', '15665', '15687']",False,False,False,True,False,False,True,1179,721,27,102,631,184,447,1023,424,170,119,6,75,20300,3,68,1179,947,471.0,1.0,0.6115351993214588,0.0229007633587786,0.0865139949109414,1.0,0.2916006339144215,0.7083993660855784,1.0,0.4144672531769306,0.1661779081133919,0.1163245356793743,0.0664711632453567,1.0,0.8032230703986429,0.3994910941475827,242,0.2365591397849462,232,0.1967769296013571,"{""'10455800'""}"
51,99,13322,13322,18th St & Church St,37.76137,-122.428195,,,https://www.sfmta.com/13322,,,,0,,POINT (-122.428195 37.76137),2795.3002761284515,822.1418166254426,1611.5380187433432,36.62562760453794,432.6647857864843,3835.097452897701,692.9287684615042,"['13322', '13323', '13987', '16213']",False,False,False,True,False,False,False,1787,1197,105,331,889,274,615,1568,662,204,121,6,75,20601,2,27,1787,1443,710.0,1.0,0.6698377168438724,0.0587576944599888,0.1852266368214885,1.0,0.3082114735658042,0.6917885264341957,1.0,0.4221938775510204,0.1301020408163265,0.0771683673469387,0.017219387755102,1.0,0.8074986010072748,0.3973139339675434,592,0.3775510204081632,344,0.1925013989927252,"{""'10455800'""}"
52,101,13327,13327,18th St & Danvers St,37.760355,-122.44354,,,https://www.sfmta.com/13327,,,,0,,POINT (-122.44354 37.760355),1371.957480549194,707.1235788126065,1114.4968731180425,766.8634352261963,1250.732981412605,4941.18104578649,910.0552756684464,"['13327', '13328', '13339', '14162', '14163', '14165', '14175', '14174', '14184', '14183']",False,False,False,False,False,False,False,1218,877,33,97,575,282,293,900,382,128,102,6,75,20401,1,71,1218,1104,719.0,1.0,0.7200328407224958,0.0270935960591133,0.0796387520525451,1.0,0.4904347826086956,0.5095652173913043,1.0,0.4244444444444444,0.1422222222222222,0.1133333333333333,0.0788888888888888,1.0,0.9064039408866996,0.590311986863711,217,0.2411111111111111,114,0.0935960591133004,"{""'10455800'""}"
53,104,13330,13330,18th St & Dolores St,37.761486,-122.426236,,,https://www.sfmta.com/13330,,,,0,,POINT (-122.426236 37.761486),2936.5488155146527,722.210113735715,1795.7548079375592,257.77693808260426,335.6999967127839,3690.603193623533,848.2035421356874,"['13330', '13331']",False,False,False,True,True,False,False,1787,1197,105,331,889,274,615,1568,662,204,121,6,75,20601,2,27,1787,1443,710.0,1.0,0.6698377168438724,0.0587576944599888,0.1852266368214885,1.0,0.3082114735658042,0.6917885264341957,1.0,0.4221938775510204,0.1301020408163265,0.0771683673469387,0.017219387755102,1.0,0.8074986010072748,0.3973139339675434,592,0.3775510204081632,344,0.1925013989927252,"{""'10455800'""}"
54,107,13334,13334,18th St & Guerrero St,37.761521,-122.423646,,,https://www.sfmta.com/13334,,,,0,,POINT (-122.423646 37.761521),3088.109289380977,479.8316112735526,2006.3921774310588,332.55898155875457,190.6709459831037,3546.253259141053,933.7081071341182,"['13334', '13333']",False,False,False,True,True,False,False,901,690,14,35,483,75,408,754,365,110,36,6,75,20702,2,0,901,720,,1.0,0.7658157602663707,0.0155382907880133,0.0388457269700332,1.0,0.15527950310559,0.84472049689441,1.0,0.4840848806366047,0.1458885941644562,0.0477453580901856,0.0,1.0,0.7991120976692564,,243,0.3222811671087533,181,0.2008879023307436,"{""'10455800'""}"
55,109,13336,13336,18th St & Hattie St,37.760488,-122.440778,,,https://www.sfmta.com/13336,,,,0,,POINT (-122.440778 37.760488),1770.148373033732,427.4810520387812,1039.2203222149526,484.268045383497,1099.9635908604307,4708.110930830411,622.7966618814468,"['13336', '13335', '14179', '14180', '14185']",False,False,False,False,False,False,False,1302,951,67,185,622,256,366,1212,514,280,96,6,75,20401,3,25,1302,1193,699.0,1.0,0.7304147465437788,0.0514592933947772,0.1420890937019969,1.0,0.4115755627009646,0.5884244372990354,1.0,0.4240924092409241,0.231023102310231,0.0792079207920792,0.0206270627062706,1.0,0.9162826420890936,0.5368663594470046,297,0.245049504950495,109,0.0837173579109063,"{""'10455800'""}"
56,112,13338,13338,18th St & Mission St,37.761895,-122.419509,,,https://www.sfmta.com/13338,,,,0,,POINT (-122.419509 37.761895),3289.3995278184248,77.98713546673686,2342.648335617292,34.68568733846616,52.041464390346135,3221.849081587664,987.7603911934584,"['13338', '15553', '15554']",False,True,False,True,True,False,False,1217,631,56,181,594,65,529,1003,436,202,58,6,75,20802,1,15,1217,991,350.0,1.0,0.5184880854560394,0.0460147904683648,0.1487263763352506,1.0,0.1094276094276094,0.8905723905723906,1.0,0.4346959122632103,0.201395812562313,0.0578265204386839,0.0149551345962113,1.0,0.8142974527526705,0.2875924404272802,334,0.333000997008973,226,0.1857025472473294,"{""'10455800'""}"
57,115,13345,13345,18th St & Sanchez St,37.761094,-122.430682,,,https://www.sfmta.com/13345,,,,0,,POINT (-122.430682 37.761094),2696.7535139744355,652.008392603889,1413.1288138163416,201.0270591160016,626.1194307272592,4001.037743891383,440.5841592282436,"['13345', '13344']",False,False,False,True,False,False,False,1345,981,0,139,584,273,311,1182,348,421,113,6,75,20601,1,23,1345,1126,547.0,1.0,0.729368029739777,0.0,0.1033457249070632,1.0,0.4674657534246575,0.5325342465753424,1.0,0.2944162436548223,0.3561759729272419,0.0956006768189509,0.0194585448392555,1.0,0.8371747211895911,0.4066914498141264,277,0.2343485617597292,219,0.1628252788104089,"{""'10455800'""}"
58,117,13348,13348,18th St & Valencia St,37.761762,-122.421732,,,https://www.sfmta.com/13348,,,,0,,POINT (-122.421732 37.761762),3246.7580857357534,262.3627037543915,2220.734458003314,172.2528931034024,196.6187399363678,3416.5744807697088,1067.9830556327,"['13348', '13349']",False,True,False,True,True,False,False,1327,1019,25,158,703,43,660,1164,482,288,53,6,75,20702,1,60,1327,1251,,1.0,0.7678975131876413,0.0188394875659382,0.1190655614167294,1.0,0.0611664295874822,0.9388335704125178,1.0,0.4140893470790378,0.2474226804123711,0.0455326460481099,0.0515463917525773,1.0,0.942727957799548,,281,0.2414089347079037,76,0.0572720422004521,"{""'10455800'""}"
59,119,16567,16567,1900 Sunnydale Ave,37.7134,-122.42138,,,https://www.sfmta.com/16567,,,,0,,POINT (-122.42138 37.7134),6698.817931974758,2260.842604787604,1320.3257483044144,1671.4847665920556,1313.289464848123,1008.5428338886776,4364.669397365959,"['16566', '16567', '16568']",False,False,False,False,False,False,False,1100,13,252,171,317,20,297,542,42,12,0,6,75,60502,1,0,1097,253,263.0,1.0,0.0118181818181818,0.2290909090909091,0.1554545454545454,1.0,0.0630914826498422,0.9369085173501576,1.0,0.077490774907749,0.022140221402214,0.0,0.0,1.0,0.2306289881494986,0.2390909090909091,488,0.9003690036900369,844,0.7693710118505014,"{""'10455800'""}"
60,122,13352,13352,19th Ave & Buckingham Way,37.725901,-122.475235,,,https://www.sfmta.com/13352,,,,0,,POINT (-122.475235 37.725901),4440.455367280147,29.381553847086376,331.9628263519681,478.91071244615216,389.3180965967924,11.173883451270555,33.832672210122105,"['13352', '13402', '13403', '17449', '17448', '13409', '13408', '13797', '16950', '16951']",False,True,True,False,True,True,True,4262,1493,477,1039,604,0,604,957,345,111,8,6,75,33201,1,93,1705,876,608.0,1.0,0.3503050211168465,0.1119192867198498,0.2437822618488972,1.0,0.0,1.0,1.0,0.3605015673981191,0.115987460815047,0.0083594566353187,0.0971786833855799,1.0,0.513782991202346,0.1426560300328484,400,0.4179728317659352,829,0.4862170087976539,"{""'10455800'""}"
61,123,13355,13355,19th Ave & Eucalyptus Dr,37.7313,-122.474759,,,https://www.sfmta.com/13355,,,,0,,POINT (-122.474759 37.7313),3914.006393522914,158.27549630904,486.39514809095147,933.380618669548,19.09699572449479,450.9521653308632,298.135766821896,"['13355', '13354', '13404', '14545', '14544', '16219', '16220', '16224', '16223']",False,True,False,False,True,False,True,227,138,0,77,120,120,0,215,138,0,33,6,75,30900,6,0,227,227,182.0,1.0,0.6079295154185022,0.0,0.3392070484581498,1.0,1.0,0.0,1.0,0.641860465116279,0.0,0.1534883720930232,0.0,1.0,1.0,0.801762114537445,44,0.2046511627906976,0,0.0,"{""'10455800'""}"
62,125,13356,13356,19th Ave & Holloway Ave,37.72111,-122.475302,,,https://www.sfmta.com/13356,,,,0,,POINT (-122.475302 37.72111),5053.567448783565,593.13309785832,373.1399353011008,396.5399574404254,411.8490133066037,569.7892244217894,611.3290927267908,"['13356', '13358', '17065', '10390', '14207']",False,False,True,True,False,False,False,929,127,6,778,309,309,0,716,202,149,168,6,75,30900,7,0,910,877,486.0,1.0,0.1367061356297093,0.0064585575888051,0.83745963401507,1.0,1.0,0.0,1.0,0.2821229050279329,0.2081005586592178,0.2346368715083799,0.0,1.0,0.9637362637362638,0.5231431646932185,197,0.2751396648044693,33,0.0362637362637362,"{""'10455800'""}"
63,128,13359,13359,19th Ave & Irving St,37.76368,-122.47731,,,https://www.sfmta.com/13359,,,,0,,POINT (-122.47731 37.76368),2219.4476398932147,1649.4589311196594,3479.381781328061,137.83321037830555,158.8315805727595,4118.103172404762,11.083476297888827,"['13359', '13360', '13371', '17186']",False,False,False,True,True,False,True,1675,635,49,766,668,189,479,1391,670,163,50,6,75,32601,1,33,1675,1390,760.0,1.0,0.3791044776119402,0.0292537313432835,0.4573134328358209,1.0,0.2829341317365269,0.7170658682634731,1.0,0.4816678648454349,0.1171818835370237,0.0359453630481667,0.02372393961179,1.0,0.8298507462686567,0.4537313432835821,507,0.3644859813084112,285,0.1701492537313433,"{""'10455800'""}"
