,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,routes
415,01445,,SUPERIOR AV & E 52ND ST,,41.516991,-81.654039,,,0,,0,POINT (-81.654039 41.516991),
416,01447,,STORER AV & W 54TH ST,,41.462412,-81.723357,,,0,,0,POINT (-81.723357 41.462412),
417,01451,,5228 LEE RD,,41.418171,-81.566074,,,0,,0,POINT (-81.566074 41.418171),"('53',)"
418,01469,,HARVARD AV & E 55TH ST,,41.448267,-81.651261,,,0,,0,POINT (-81.651261 41.448267),
419,01471,,5408 TURNEY RD,,41.415086,-81.604712,,,0,,0,POINT (-81.604712 41.415086),
420,01472,,TURNEY RD & LIBRARY DR,,41.415088,-81.604531,,,0,,0,POINT (-81.604531 41.415088),"('19',)"
421,01496,,5555 BRECKSVILLE RD,,41.41191,-81.640627,,,0,,0,POINT (-81.640627 41.41191),
422,01510,,5600 BRECKSVILLE RD,,41.408699,-81.640596,,,0,,0,POINT (-81.640596 41.408699),
423,01515,,5650 BRECKSVILLE RD,,41.408893,-81.640506,,,0,,0,POINT (-81.640506 41.408893),
424,01518,,STATE RD & HEARTHSTONE RD,,41.407041,-81.710308,,,0,,0,POINT (-81.710308 41.407041),
425,01519,,STATE RD & HEARTHSTONE RD,,41.407261,-81.710536,,,0,,0,POINT (-81.710536 41.407261),
426,01520,,5685 BROOKPARK RD,,41.418848,-81.724371,,,0,,0,POINT (-81.724371 41.418848),
427,01528,,BRECKSVILLE RD & ROCKSIDE WOODS BLVD N,,41.403782,-81.639093,,,0,,0,POINT (-81.639093 41.403782),
428,01532,,5800 LEXINGTON AV,,41.511027,-81.649903,,,0,,0,POINT (-81.649903 41.511027),
429,01536,,5805 LEXINGTON AV,,41.510944,-81.649684,,,0,,0,POINT (-81.649684 41.510944),
430,01538,,TURNEY RD & GRANNIS RD,,41.403697,-81.596557,,,0,,0,POINT (-81.596557 41.403697),
431,01539,,BRECKSVILLE RD & ROCKSIDE WOODS BLVD N,,41.404023,-81.638966,,,0,,0,POINT (-81.638966 41.404023),
432,01552,,5930 STUMPH RD,,41.401684,-81.769115,,,0,,0,POINT (-81.769115 41.401684),
433,01553,,5940 STUMPH RD,,41.401868,-81.768953,,,0,,0,POINT (-81.768953 41.401868),
434,01560,,ROCKSIDE RD & QUARRY LN,,41.395857,-81.649696,,,0,,0,POINT (-81.649696 41.395857),
435,01564,,MAYFIELD  RD & LANDER RD,,41.519991,-81.462589,,,0,,0,POINT (-81.462589 41.519991),
436,01565,,6030 BRECKSVILLE RD,,41.398363,-81.638973,,,0,,0,POINT (-81.638973 41.398363),
437,01567,,6037 ROYALTON RD,,41.313695,-81.727323,,,0,,0,POINT (-81.727323 41.313695),
438,01569,,6040 BRECKSVILLE RD,,41.398339,-81.6388,,,0,,0,POINT (-81.6388 41.398339),
439,01576,,LEXINGTON AV & E 60TH ST,,41.510952,-81.647982,,,0,,0,POINT (-81.647982 41.510952),
440,01581,,6340 STUMPH RD(MYSTIC CREEK APARTMENTS),,41.391069,-81.767339,,,0,,0,POINT (-81.767339 41.391069),
441,01582,,6351 STUMPH RD,,41.391026,-81.767073,,,0,,0,POINT (-81.767073 41.391026),
442,01592,,MAYFIELD RD & ORCHARD HEIGHTS DR,,41.520127,-81.453501,,,0,,0,POINT (-81.453501 41.520127),
443,01599,,HARVARD AV & E 64TH ST,,41.44789,-81.645819,,,0,,0,POINT (-81.645819 41.44789),
444,01605,,6350 MAYFIELD RD,,41.519998,-81.450861,,,0,,0,POINT (-81.450861 41.519998),"('54',)"
445,01606,,MAYFIELD RD & GOLDEN GATE BLVD,,41.520242,-81.449449,,,0,,0,POINT (-81.449449 41.520242),
446,01624,,6500 CEDAR AV,,41.500574,-81.645213,,,0,,0,POINT (-81.645213 41.500574),
447,01628,,BROADVIEW RD & PANORAMA DR,,41.38753,-81.684957,,,0,,0,POINT (-81.684957 41.38753),
448,01638,,WILSON MILLS RD & SOM CENTER RD,,41.538852,-81.439118,,,0,,0,POINT (-81.439118 41.538852),
449,01640,,MAYFIELD RD & SOM CENTER RD,,41.520253,-81.439762,,,0,,0,POINT (-81.439762 41.520253),
450,01642,,6684 BROADVIEW RD,,41.382874,-81.684919,,,0,,0,POINT (-81.684919 41.382874),
451,01644,,6687 ROYALTON RD,,41.313643,-81.733661,,,0,,0,POINT (-81.733661 41.313643),"('53',)"
452,01646,,DENISON AV & W 67TH ST,,41.460647,-81.733699,,,0,,0,POINT (-81.733699 41.460647),"('53',)"
453,01650,,YORK RD & BLOSSOM AV,,41.379519,-81.759543,,,0,,0,POINT (-81.759543 41.379519),
454,01655,,BRECKSVILLE RD & SELIG DR,,41.376801,-81.640215,,,0,,0,POINT (-81.640215 41.376801),
455,01659,,681 E 200TH ST,,41.587532,-81.540121,,,0,,0,POINT (-81.540121 41.587532),
456,01660,,BRECKSVILLE RD & SELIG DR,,41.377492,-81.640167,,,0,,0,POINT (-81.640167 41.377492),
457,01662,,BROADVIEW RD & MAPLEVIEW DR,,41.380183,-81.684839,,,0,,0,POINT (-81.684839 41.380183),
458,01663,,6840 RIDGE RD,,41.37889,-81.734889,,,0,,0,POINT (-81.734889 41.37889),
459,01667,,6868 PEARL RD,,41.379117,-81.787833,,,0,,0,POINT (-81.787833 41.379117),"('53',)"
460,01669,,6868 PEARL RD,,41.379495,-81.787417,,,0,,0,POINT (-81.787417 41.379495),
461,01671,,6887 YORK RD,,41.377464,-81.75955,,,0,,0,POINT (-81.75955 41.377464),
462,01673,,6900 GARDEN VALLEY AV,,41.475129,-81.639951,,,0,,0,POINT (-81.639951 41.475129),
463,01675,,6900 GARDEN VALLEY AV,,41.475259,-81.639808,,,0,,0,POINT (-81.639808 41.475259),
464,01677,,6905 HARVARD AV,,41.448622,-81.640949,,,0,,0,POINT (-81.640949 41.448622),
465,01686,,RIDGE RD & REGENCY DR,,41.376553,-81.734623,,,0,,0,POINT (-81.734623 41.376553),
466,01694,,DENISON AV & DENISON AV LOOP,,41.461702,-81.736479,,,0,,0,POINT (-81.736479 41.461702),
467,01695,,PEARL RD & MOHAWK TRAIL,,41.375894,-81.795574,,,0,,0,POINT (-81.795574 41.375894),
468,01698,,7055 GARDEN VALLEY AV,,41.473328,-81.639114,,,0,,0,POINT (-81.639114 41.473328),"('53',)"
469,01699,,7055 GARDEN VALLEY AV,,41.47331,-81.639334,,,0,,0,POINT (-81.639334 41.47331),
470,01705,,PEARL RD & OLD PLEASANT VALLEY RD,,41.372655,-81.799261,,,0,,0,POINT (-81.799261 41.372655),
471,01709,,PEARL RD & ROBERT DR,,41.370164,-81.802088,,,0,,0,POINT (-81.802088 41.370164),
472,01714,,7217 GARDEN VALLEY AV,,41.473072,-81.637778,,,0,,0,POINT (-81.637778 41.473072),
473,01717,,BRECKSVILLE RD & BRAEWOOD DR,,41.364679,-81.636663,,,0,,0,POINT (-81.636663 41.364679),
474,01718,,SUPERIOR AV & ADDISON RD,,41.519158,-81.639355,,,0,,0,POINT (-81.639355 41.519158),
475,01719,,BRECKSVILLE RD & BRAEWOOD DR,,41.364475,-81.636916,,,0,,0,POINT (-81.636916 41.364475),
476,01721,,7260 STATE RD,,41.368251,-81.716072,,,0,,0,POINT (-81.716072 41.368251),
477,01722,,7271 STATE RD,,41.367937,-81.715997,,,0,,0,POINT (-81.715997 41.367937),
478,01725,,ST. CLAIR AV & E 72ND ST,,41.528422,-81.638171,,,0,,0,POINT (-81.638171 41.528422),
479,01728,,PEARL RD & PINE HILL TRAIL,,41.366073,-81.806975,,,0,,0,POINT (-81.806975 41.366073),"('2', '16')"
480,01730,,PEARL RD & BALDWIN CT,,41.364965,-81.807945,,,0,,0,POINT (-81.807945 41.364965),
481,01735,,7391 BROADVIEW RD,,41.364921,-81.684647,,,0,,0,POINT (-81.684647 41.364921),"('19', '16')"
482,01742,,7451 GARDEN VALLEY AV,,41.47305,-81.636335,,,0,,0,POINT (-81.636335 41.47305),"('19', '16')"
483,01744,,BROADVIEW RD & E PLEASANT VALLEY RD,,41.362076,-81.684707,,,0,,0,POINT (-81.684707 41.362076),
484,01746,,7505 BROOKPARK RD,,41.418722,-81.736344,,,0,,0,POINT (-81.736344 41.418722),"('251',)"
485,01747,,7505 BROOKPARK RD,,41.418593,-81.736255,,,0,,0,POINT (-81.736255 41.418593),
