,,update_count,driving_time,routes
801,785,5,0.8041666666666668,"['16E', '16E', '16E', '16M', '16M']"
785,3771,3,1.0166666666666666,"['16E', '16E', '16E']"
740,718,5,0.9041666666666667,"['16E', '16E', '16E', '16M', '16M']"
682,697,3,0.8333333333333334,"['16M', '16M', '16M']"
697,718,3,1.4833333333333334,"['16M', '16M', '16M']"
3720,806,5,1.6583333333333334,"['16M', '16M', '16M', '22A', '22A']"
718,697,2,0.6833333333333333,"['16M', '16M']"
682,656,2,0.9333333333333333,"['16M', '16M']"
656,646,12,0.3984848484848485,"['16M', '16M', '22F', '22F', '22F', '22F', '22F', '25B', '25B', '25B', '25B', '25B']"
646,3268,2,1.0333333333333334,"['16M', '16M']"
3268,3266,11,0.46166666666666667,"['16M', '16M', '25B', '25B', '25B', '25B', '25B', '28F', '28F', '28F', '28F']"
3266,613,2,0.8333333333333334,"['16M', '16M']"
867,943,3,1.8916666666666666,"['16Y', '16Y', '16Y']"
978,1076,3,2.9749999999999996,"['16Y', '16Y', '16Y']"
1076,1106,3,1.4249999999999998,"['16Y', '16Y', '16Y']"
1106,1264,3,9.625,"['16Y', '16Y', '16Y']"
1264,1282,6,1.3233333333333333,"['16Y', '16Y', '16Y', '3Y', '3Y', '3Y']"
1387,1415,6,1.7866666666666668,"['16Y', '16Y', '16Y', '3Y', '3Y', '3Y']"
1464,1440,9,1.4041666666666668,"['16Y', '16Y', '16Y', '3Y', '3Y', '3Y', 'D6', 'D6', 'D6']"
1440,3763,9,0.8875000000000001,"['16Y', '16Y', '16Y', '3Y', '3Y', '3Y', 'D6', 'D6', 'D6']"
3763,1446,9,1.2645833333333336,"['16Y', '16Y', '16Y', '3Y', '3Y', '3Y', 'D6', 'D6', 'D6']"
1393,1423,4,1.25,"['16Y', '16Y', 'D6', 'D6']"
1423,1446,2,0.9333333333333333,"['16Y', '16Y']"
1446,3763,2,1.05,"['16Y', '16Y']"
3763,1440,2,0.7333333333333333,"['16Y', '16Y']"
1464,1396,2,2.0833333333333335,"['16Y', '16Y']"
3767,1267,2,0.5833333333333334,"['16Y', '16Y']"
1267,1106,2,10.2,"['16Y', '16Y']"
1106,1076,2,2.033333333333333,"['16Y', '16Y']"
978,943,2,1.0833333333333333,"['16Y', '16Y']"
943,867,2,1.65,"['16Y', '16Y']"
319,330,13,0.7041666666666667,"['17B', '17B', '17B', '17M', '17M', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
330,337,13,0.6736111111111109,"['17B', '17B', '17B', '17M', '17M', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
337,341,13,0.4930555555555555,"['17B', '17B', '17B', '17M', '17M', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
341,351,13,1.1319444444444444,"['17B', '17B', '17B', '17M', '17M', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
351,357,13,0.85,"['17B', '17B', '17B', '17M', '17M', '29G', '29G', '29G', '29K', '29K', '29N', '29N', '29N']"
3013,3012,5,0.39583333333333337,"['17B', '17B', '17B', '17M', '17M']"
3012,3011,5,1.1875000000000002,"['17B', '17B', '17B', '17M', '17M']"
3011,3010,5,0.625,"['17B', '17B', '17B', '17M', '17M']"
3010,3009,5,0.8375,"['17B', '17B', '17B', '17M', '17M']"
3009,3008,5,0.44583333333333336,"['17B', '17B', '17B', '17M', '17M']"
3008,3007,5,0.4583333333333333,"['17B', '17B', '17B', '17M', '17M']"
3007,3006,5,0.6499999999999999,"['17B', '17B', '17B', '17M', '17M']"
3006,3028,3,0.7666666666666667,"['17B', '17B', '17B']"
3028,203,3,0.75,"['17B', '17B', '17B']"
3029,3027,6,0.48000000000000004,"['17B', '17B', '17B', '17M', '17M', '17M']"
3027,3030,6,0.7033333333333334,"['17B', '17B', '17B', '17M', '17M', '17M']"
3030,3026,6,0.4033333333333334,"['17B', '17B', '17B', '17M', '17M', '17M']"
3026,3025,6,0.4966666666666667,"['17B', '17B', '17B', '17M', '17M', '17M']"
3025,3024,6,0.5066666666666667,"['17B', '17B', '17B', '17M', '17M', '17M']"
3024,3023,6,0.7366666666666666,"['17B', '17B', '17B', '17M', '17M', '17M']"
3023,3022,6,0.54,"['17B', '17B', '17B', '17M', '17M', '17M']"
3022,3021,6,0.67,"['17B', '17B', '17B', '17M', '17M', '17M']"
